1.000000000000000021e-03 4.067183874870677120e+17
4.929133858267716918e-03 8.348640995150736000e+16
8.858267716535434683e-03 4.700475345672778400e+16
1.278740157480314985e-02 3.294763876889578800e+16
1.671653543307086848e-02 2.550283328021130400e+16
2.064566929133858364e-02 2.089518315939324000e+16
2.457480314960630227e-02 1.776389261728306200e+16
2.850393700787402090e-02 1.549848435588024400e+16
3.243307086614173607e-02 1.378430952478958800e+16
3.636220472440945123e-02 1.244271839574060200e+16
4.029133858267716639e-02 1.136474852908057600e+16
4.422047244094488849e-02 1.048016508337950800e+16
4.814960629921260366e-02 9.741659476556320000e+15
5.207874015748031882e-02 9.115900873524286000e+15
5.600787401574804092e-02 8.579206581827875000e+15
5.993700787401575608e-02 8.114317535855187000e+15
6.386614173228347124e-02 7.708008859694134000e+15
6.779527559055119335e-02 7.350122221307203000e+15
7.172440944881890157e-02 7.032725913797308000e+15
7.565354330708662367e-02 6.749536669106996000e+15
7.958267716535433189e-02 6.495512748922999000e+15
8.351181102362205400e-02 6.266561904070993000e+15
8.744094488188977610e-02 6.059328071361832000e+15
9.137007874015748432e-02 5.871033106628683000e+15
9.529921259842520642e-02 5.699357670214733000e+15
9.922834645669292852e-02 5.542350412748228000e+15
1.031574803149606367e-01 5.397518048348725000e+15
1.070866141732283588e-01 5.264118040914171000e+15
1.110157480314960809e-01 5.141144404178541000e+15
1.149448818897637892e-01 5.027548654176886000e+15
1.188740157480315113e-01 4.922421505472187000e+15
1.228031496062992195e-01 4.824970622850517000e+15
1.267322834645669416e-01 4.734502512517600000e+15
1.306614173228346498e-01 4.650407681484049000e+15
1.345905511811023858e-01 4.572148397319859000e+15
1.385196850393700940e-01 4.499248532005132000e+15
1.424488188976378022e-01 4.431285087527485500e+15
1.463779527559055382e-01 4.367881087279704500e+15
1.503070866141732465e-01 4.308645407135528000e+15
1.542362204724409547e-01 4.252695148699999000e+15
1.581653543307086629e-01 4.200400189097556000e+15
1.620944881889763989e-01 4.151514584880421000e+15
1.660236220472441071e-01 4.105816272437838500e+15
1.699527559055118153e-01 4.063104330294118000e+15
1.738818897637795513e-01 4.023196613624703000e+15
1.778110236220472595e-01 3.985927703471910000e+15
1.817401574803149678e-01 3.951147123092733000e+15
1.856692913385827037e-01 3.918717781928655500e+15
1.895984251968504120e-01 3.888514614241524500e+15
1.935275590551181202e-01 3.860423384815659500e+15
1.974566929133858562e-01 3.834339638525254500e+15
2.013858267716535644e-01 3.809834419871285500e+15
2.053149606299212726e-01 3.786538785173057500e+15
2.092440944881890086e-01 3.764981733544000500e+15
2.131732283464567168e-01 3.745088279325811000e+15
2.171023622047244250e-01 3.726789554274587000e+15
2.210314960629921610e-01 3.710022292157328000e+15
2.249606299212598692e-01 3.694728368769959000e+15
2.288897637795275775e-01 3.680854390799702000e+15
2.328188976377952857e-01 3.668351327847965500e+15
2.367480314960630217e-01 3.657174182691488000e+15
2.406771653543307299e-01 3.647281695507006500e+15
2.446062992125984381e-01 3.638636078342811000e+15
2.485354330708661741e-01 3.631202776595310000e+15
2.524645669291338823e-01 3.624365134780590500e+15
2.563937007874015905e-01 3.618320511990735000e+15
2.603228346456692988e-01 3.613386862467605500e+15
2.642519685039370070e-01 3.609539355579309500e+15
2.681811023622047707e-01 3.606755494871137500e+15
2.721102362204724789e-01 3.605014988987420000e+15
2.760393700787401872e-01 3.604299635760817000e+15
2.799685039370078954e-01 3.604593218313437500e+15
2.838976377952756036e-01 3.605881412150788000e+15
2.878267716535433118e-01 3.608151702352945500e+15
2.917559055118110756e-01 3.611393310074819000e+15
2.956850393700787838e-01 3.615597127663808000e+15
2.996141732283464920e-01 3.620755661788904500e+15
3.035433070866142002e-01 3.625059421305182000e+15
3.074724409448819085e-01 3.630067798615019000e+15
3.114015748031496167e-01 3.635969238364123500e+15
