X Y e1 e2 Z WEIGHT_SEEING
-700.1102855138166 -121.70371408361939 0.232063 0.057811 0.33113757 1.0
-689.7150627348373 -121.8495366600203 -999.0 -999.0 0.3249918 1.0
-685.690944222937 -119.0431992928471 -0.026596 0.018296 0.32224074 1.0
-673.9819138968352 -74.17087975325616 0.271289 0.553398 0.31560636 1.0
-524.5239708791901 -55.027297421651674 -0.378855 0.324625 0.22476308 1.0
-708.8879947464771 -76.13700894426901 -0.353538 0.350819 0.34414914 1.0
-569.7191292866848 -60.255116395947596 0.015234 -0.124253 0.2531813 1.0
-704.1395126977599 -72.14510018709967 -0.37176 -0.026536 0.34437272 1.0
-648.4630078327048 -67.05288711444261 -999.0 -999.0 0.30656785 1.0
-719.9747511626895 -73.25754125471767 -0.080405 0.040678 0.34642804 1.0
-674.0173955143763 -67.35162223950203 -0.20491 -0.017937 0.31380725 1.0
-727.586946819382 -73.21611290610271 0.53372 -0.189564 0.35794988 1.0
-690.16297473373 -110.34669115223689 -999.0 -999.0 0.3281865 1.0
-596.1312644684484 -96.01024575768308 -0.013008 -0.108371 0.26790294 1.0
-693.5000078404448 -111.72196938735676 -0.201777 0.62541 0.33185297 1.0
-714.8065039151209 -113.57708339287221 0.435673 -0.032432 0.34779656 1.0
-671.059882909467 -103.70679109221963 -0.02291 0.091132 0.32420763 1.0
-652.6772661097426 -98.9508558702255 0.099733 -0.013726 0.30117616 1.0
-696.0691356119519 -105.92952219480972 0.11088 -0.147469 0.33295044 1.0
-444.1711991688128 -65.72816804047265 -0.128743 0.280792 0.1829665 1.0
-667.0621659097371 -98.97182847015445 0.002209 0.339757 0.31871176 1.0
-523.2657610619535 -75.4282555013991 -0.043413 0.193798 0.23153886 1.0
-557.8451708654832 -78.76223861066813 -999.0 -999.0 0.24263945 1.0
-581.127602644677 -82.05003363052005 -999.0 -999.0 0.25900978 1.0
-683.8447269054899 -95.50653592497665 -0.13449 0.13161 0.32608005 1.0
-583.7070312705837 -81.88195660771173 0.16642 -0.072982 0.26049727 1.0
-399.7860568463378 -55.39041748218924 -0.599953 -0.131981 0.16049124 1.0
-693.4701645684858 -96.63238368629158 -0.001439 -0.143638 0.33351153 1.0
-696.866814942044 -97.0832446933933 0.189966 0.08152 0.33604717 1.0
-695.0276702043119 -93.71253859443641 -0.137181 -0.011654 0.34011042 1.0
-596.3432254644589 -81.51238610584275 -999.0 -999.0 0.27378717 1.0
-699.1695103607404 -92.28761420934588 -999.0 -999.0 0.33682433 1.0
-698.5890685473362 -88.42941789099946 0.268026 -0.095208 0.34012136 1.0
-710.8287463253344 -91.13899443007033 0.031142 -0.15764 0.35046616 1.0
-705.1620749400006 -89.80673340510693 0.02429 0.528196 0.33226916 1.0
-665.3616115299864 -81.72491917435724 -999.0 -999.0 0.31338382 1.0
-702.0251915073881 -83.74409386094817 -0.13177 0.085833 0.34048343 1.0
-709.8538922848867 -83.93152193558821 0.148207 -0.046595 0.33701694 1.0
-673.1334782482712 -76.66356650320698 0.159539 0.188882 0.3136574 1.0
-629.4109096455813 -92.76677950264002 0.020427 -0.088577 0.3032012 1.0
-630.4631131614416 -92.77886165661883 -999.0 -999.0 0.30392915 1.0
-649.2057664629381 -92.61170813535894 -0.207806 -0.117245 0.3134286 1.0
-523.127197184885 -73.27212490442011 0.012359 -0.112568 0.23166837 1.0
-697.5785771069438 -97.52937370626802 -0.066319 0.497465 0.35016438 1.0
-630.892472968407 -84.2052362634178 -999.0 -999.0 0.30097088 1.0
-715.5642555385972 -83.05346920620056 -999.0 -999.0 0.3553963 1.0
-691.5862855711117 -77.65379058823434 -0.219678 0.263738 0.3413949 1.0
-711.2832286641222 -79.41587518373345 -0.190804 -0.160361 0.34693122 1.0
-711.5461373296936 -78.71337680981354 -0.282837 0.146521 0.3474077 1.0
-688.5980429553573 -74.49162619383617 -0.387073 0.809592 0.33645356 1.0
-702.7585007927607 -74.12830440472759 -0.339608 0.344174 0.34515268 1.0
-559.9307301380319 -58.791975408312226 -0.173787 0.094385 0.25078726 1.0
-652.9920903764911 -87.63521879781938 0.210265 -0.812944 0.3161846 1.0
-680.5446492181117 -91.05481715356896 0.018224 0.103269 0.32581723 1.0
-678.0633353363537 -88.04517345148906 0.680918 0.104963 0.3141215 1.0
-620.9121449478512 -80.49927276229894 -0.012112 -0.061593 0.27850375 1.0
-536.2835457894491 -68.81344618674173 0.198125 0.068895 0.22949314 1.0
-522.1074706602981 -66.92497104031435 0.168242 0.120896 0.22318557 1.0
-700.2956796666238 -87.7349551163247 -0.031762 0.190753 0.33704615 1.0
-543.8525024404647 -66.69814477572758 -0.534863 -0.113646 0.23738141 1.0
-648.656792979779 -81.14231180913222 0.104183 0.027966 0.30386725 1.0
-534.5994864077719 -66.53651264788641 -0.269019 -0.055685 0.2341184 1.0
-694.3916409577661 -83.18649004335926 -0.328023 -0.051938 0.3414573 1.0
-716.2878254617217 -84.03605252266074 0.016052 0.113653 0.35968152 1.0
-651.2274929309427 -78.13275892218259 0.219274 -0.323822 0.29820308 1.0
-705.6446373156123 -81.03418899499069 -0.135435 -0.904699 0.34232232 1.0
-521.4784294976183 -60.352385965065636 0.196512 0.032817 0.22526398 1.0
-526.0222551945527 -60.624695471527865 0.725103 -0.386058 0.22765006 1.0
-716.9398040653223 -83.37712479875348 0.297695 0.105863 0.3526942 1.0
-661.6250430320134 -76.23051716267373 -0.372535 0.529642 0.3128139 1.0
-641.4481530386958 -70.48694804889465 -0.261364 0.506486 0.30621803 1.0
-641.6324280097577 -70.37251234331171 0.299775 0.303342 0.30614644 1.0
-661.7517127508504 -71.33957403746341 -0.180158 -0.466254 0.3114316 1.0
-570.2484936367697 -104.01816856975853 0.020482 0.053693 0.26709625 1.0
-576.9824248752756 -105.06565222942311 0.504556 0.078417 0.2718163 1.0
-567.3497658605204 -104.11039299762285 -0.237949 0.824575 0.2680696 1.0
-566.5844265143974 -101.62734455549986 0.652983 -0.606256 0.26908764 1.0
-624.4565226309123 -112.92778020526573 0.083847 0.0162 0.31228486 1.0
-675.5758997587992 -123.44669010351 -0.127007 0.042726 0.3293993 1.0
-670.2366376119235 -120.24943803597647 0.195868 -0.198798 0.32431105 1.0
-479.15560204769156 -87.58466658127 -0.000165 0.372738 0.20602585 1.0
-577.0089400125665 -104.92014709280089 -0.28171 -0.021907 0.26463768 1.0
-553.3899359616773 -98.93399902146534 0.389594 -0.828485 0.24968652 1.0
-575.9454614683677 -104.35695095469734 -0.033678 0.624455 0.26490447 1.0
-582.1996972835141 -103.1349165542049 -0.11325 0.042376 0.27231494 1.0
-604.299270631474 -107.02317024695674 -0.089423 0.010445 0.28797686 1.0
-501.4082382241396 -88.69112891042174 0.144345 0.237031 0.22493513 1.0
-659.5989469754692 -113.71620775352696 0.386414 -0.197627 0.3321723 1.0
-700.5404798911734 -122.35574632887031 -0.028553 -0.111421 0.33873504 1.0
-629.9045940036119 -109.14299303582513 0.009053 0.188647 0.29547814 1.0
-666.8295338129446 -114.00772768029739 0.182051 -0.313572 0.3252383 1.0
-661.7363418994195 -110.24526961661391 -999.0 -999.0 0.325104 1.0
-658.6911168362693 -109.43866964755038 0.391752 -0.371969 0.3235706 1.0
-665.9724220985265 -111.56144696915477 -0.157848 0.100365 0.3310263 1.0
-619.0482344256494 -103.17471341901394 0.087332 -0.601958 0.29931435 1.0
-665.4846636492383 -107.29380975569755 -0.487176 0.078954 0.34285 1.0
-693.8030843062874 -118.296570649423 0.189979 0.084237 0.33026555 1.0
-693.2271270423774 -115.66467157191059 -0.023957 0.051019 0.33267838 1.0
-563.8439335312208 -93.4558996912027 -999.0 -999.0 0.24976672 1.0
-441.96095029165946 -71.56377803939615 -0.500061 0.192354 0.18414551 1.0
-583.1392893783116 -94.408328290606 0.195306 -0.279223 0.26521367 1.0
-554.650644920975 -89.88170712686684 0.099253 0.065393 0.24989676 1.0
-597.7395205225613 -96.90090922927101 -0.223847 -0.079544 0.27877435 1.0
-566.6947041724225 -90.89790831054341 -0.45049 -0.295869 0.25984982 1.0
-658.5963685509023 -105.39993794476675 0.130088 0.014273 0.3211361 1.0
-644.3862191327031 -101.50794584579806 -0.467508 -0.09866 0.31531906 1.0
-636.0250172966137 -100.3377803696804 0.170498 -0.058057 0.31265846 1.0
-629.8266255864328 -97.50839185590131 -0.174982 -0.154147 0.3074877 1.0
-631.6734001999037 -96.84336241858595 -0.138107 0.050446 0.31107837 1.0
-610.2236231110874 -94.94400689937481 0.291674 0.70644 0.29724246 1.0
-645.9228178353587 -102.34976317172787 -0.305206 -0.35424 0.29730442 1.0
-596.8778950916711 -89.213584857986 0.062719 0.087471 0.26600847 1.0
-556.2872894941927 -79.28086032816302 0.199295 0.005211 0.25357366 1.0
-676.0209789699109 -124.90768716423258 -0.337525 -0.007707 0.3302538 1.0
-668.7957766454329 -123.75352439921716 -0.563102 -0.31475 0.3275677 1.0
-670.7216858561059 -124.29648845112209 -0.11382 0.068581 0.32932386 1.0
-666.782328950576 -120.33980371446494 -0.092541 0.027274 0.33240756 1.0
-685.425467096421 -122.52902784772954 -0.06241 0.024356 0.35195452 1.0
-482.9127769659045 -86.09961428716137 -0.530581 -0.081215 0.21674167 1.0
-559.5726084192961 -97.75525026664963 0.062601 -0.463785 0.26427668 1.0
-565.3361134346726 -100.66236866355594 -0.113202 0.437993 0.26930028 1.0
-561.8482554097887 -97.58651110664242 -0.013747 -0.732407 0.26935774 1.0
-634.2982381966593 -113.33659663343546 0.152924 0.149894 0.29448605 1.0
-597.4639489527908 -107.52995929343534 -0.191097 0.068055 0.27232066 1.0
-613.319284316412 -108.04734486123102 -0.451475 -0.837651 0.28403142 1.0
-436.8670217143581 -75.73869414273847 0.496406 -0.243832 0.18661135 1.0
-623.47592479833 -105.77976804858724 -0.206512 -0.185451 0.30443648 1.0
-543.013499328596 -91.93692932944636 -0.182044 0.161897 0.25193262 1.0
-541.2791139483462 -91.9619169046828 -0.076504 -0.014648 0.25086182 1.0
-542.0761634406595 -91.1529038357268 -0.366388 -0.245429 0.25114512 1.0
-542.6522671109327 -90.9947047136439 0.407728 -0.167796 0.25176919 1.0
-638.6937740698464 -106.51983278799352 0.212831 0.064119 0.3175522 1.0
-681.858774163223 -113.82147289735907 0.137758 -0.132989 0.3529554 1.0
-585.170826440752 -98.19698523725033 0.261122 -0.158484 0.28355205 1.0
-658.5090700213207 -108.97119536713139 -0.528311 -0.078697 0.3396218 1.0
-427.99779495735606 -69.94462276061886 -0.653024 -0.401525 0.18926997 1.0
-624.9569703647243 -108.5975093907111 0.116519 -0.802469 0.28414986 1.0
-637.615828721953 -110.8542604518279 -0.117667 0.056531 0.2948315 1.0
-600.3115864079363 -103.01644685715306 -0.570352 0.615286 0.2718513 1.0
-593.9220310132041 -101.77798808776404 0.10421 0.062291 0.26942125 1.0
-620.7636026488517 -102.99794186435386 -0.02964 -0.0382 0.2906474 1.0
-618.130611742506 -102.08865040729845 -0.270949 -0.063414 0.28878668 1.0
-667.0702522380524 -108.22250141078794 -0.231082 0.109277 0.33008346 1.0
-671.9529014165041 -107.73900187737053 -0.098507 -0.014986 0.33929297 1.0
-640.485138744392 -100.81140346607063 0.284642 0.228659 0.32086223 1.0
-694.6097722186059 -115.7515849811693 -0.142357 -0.04974 0.3298984 1.0
-626.9601057446326 -103.01714000615954 0.228065 0.236258 0.2847644 1.0
-499.88202794495464 -80.80680792223912 -999.0 -999.0 0.21424763 1.0
-626.625602847193 -101.18422726006789 0.581334 -0.244482 0.2922186 1.0
-707.4753523988629 -111.3444094727719 -999.0 -999.0 0.3510135 1.0
-641.3724602229538 -101.03762017111283 -0.105214 -0.402331 0.30498284 1.0
-661.4838671260236 -104.52120865372876 0.197649 -0.050057 0.32126904 1.0
-563.0141917139249 -87.80802725219306 -0.247971 -0.244894 0.25707656 1.0
-630.3195713019586 -96.06332164264062 -0.248316 -0.140229 0.30641773 1.0
-516.3120906562731 -78.61373120030407 -0.132317 0.06119 0.2342227 1.0
-677.3794530562767 -104.32202246143054 0.049218 -0.132985 0.3215221 1.0
-505.27469724060876 -78.48741659131382 0.040698 0.055806 0.21539754 1.0
-562.7326064313462 -84.47944702781656 -0.017736 -0.017515 0.25187114 1.0
-640.2291793311667 -94.89057272698578 0.057664 -0.116558 0.30225274 1.0
-562.1294285941269 -83.87656275583363 0.072704 -0.045255 0.2549343 1.0
-632.3026556950866 -90.93773627868448 0.219286 -0.156103 0.30365366 1.0
-593.5635432046058 -85.49338384857043 0.221012 0.159989 0.26571816 1.0
-682.4254535640447 -97.05089447212598 0.077453 0.319695 0.32623446 1.0
-680.2422434838993 -96.6245661066825 0.012347 0.072642 0.32629538 1.0
-667.7549637843173 -93.03577150274457 0.242951 -0.525239 0.3252482 1.0
-589.7327714337292 -80.83388580500707 -0.725539 -0.310804 0.27268967 1.0
-652.502759010617 -89.12833691002005 -0.113755 -0.121924 0.3150189 1.0
-653.8306258370395 -122.2317936862835 0.234713 -0.25241 0.3360721 1.0
-653.2495545523501 -122.61325181641777 -0.585807 0.414756 0.3371242 1.0
-662.6540500438779 -123.46839922193901 0.311314 -0.147325 0.34462696 1.0
-648.0630757493634 -121.09303490994647 0.010024 0.010079 0.33415604 1.0
-651.4207088476749 -121.52531275057399 0.154239 -0.069079 0.3375086 1.0
-636.1856579053789 -116.17599742186033 -0.026742 -0.097446 0.32055527 1.0
-600.7189561317675 -109.72223171917446 -999.0 -999.0 0.29616866 1.0
-599.9282489153766 -110.89831213031934 -0.838574 -0.170586 0.29670057 1.0
-649.322072785287 -119.8807426217476 -999.0 -999.0 0.33401302 1.0
-484.23878976933855 -88.42736453577895 -0.329554 0.081358 0.22281556 1.0
-706.636195793342 -86.13227775193569 0.660526 0.289414 0.33625743 1.0
-578.7121080993061 -65.69393971813251 -0.444612 -0.342502 0.2521671 1.0
-546.5488309927598 -58.38667824496041 -0.002615 0.046148 0.2339051 1.0
-727.6031316863548 -75.04340838542711 -999.0 -999.0 0.3529916 1.0
-666.966647213274 -68.61513843287511 0.314909 -0.198138 0.3113943 1.0
-738.5485759028704 -72.39925456890457 0.466373 0.493753 0.35862005 1.0
-492.2644555443509 -53.99792442529539 -0.305101 -0.277631 0.20528625 1.0
-665.2979030416288 -69.71544904723461 -0.146195 -0.198635 0.31209674 1.0
-514.0598241294721 -53.20702025607243 -0.104867 -0.101057 0.22102222 1.0
-524.2973409843195 -53.39172684182755 0.160531 0.038716 0.22379112 1.0
-720.012652530421 -117.55997197698866 -999.0 -999.0 0.34878382 1.0
-399.392808651393 -60.35334439024045 0.558811 -0.519942 0.16418897 1.0
-391.59812135773126 -59.203099322610186 0.125849 -0.14826 0.16068663 1.0
-398.96010316170145 -60.02196458760427 -0.220984 0.0877 0.1642153 1.0
-596.2820638556567 -89.49211789499378 0.624564 0.056596 0.26612258 1.0
-646.7800625307858 -98.07036513498805 0.191927 -0.476275 0.2998779 1.0
-677.1791573363977 -99.83182548805071 -0.033432 0.018682 0.32541773 1.0
-683.8097252933428 -95.27403181350084 -999.0 -999.0 0.32608363 1.0
-695.2382425977814 -96.09234967478602 0.144466 0.256574 0.33397886 1.0
-399.00036827950686 -55.25890548878183 0.067846 -0.108613 0.16066618 1.0
-694.0747717705908 -93.61402724080654 -999.0 -999.0 0.33926404 1.0
-675.939264359265 -92.24722797184536 0.323754 -0.075015 0.3148427 1.0
-504.401687278197 -66.89358032353702 -0.339602 -0.06778 0.21253203 1.0
-700.958632645174 -94.59639019986069 0.206649 0.053544 0.33535242 1.0
-504.38729230952083 -66.5883971700931 -0.485075 0.104689 0.21286921 1.0
-695.367667946567 -89.98423172529786 -0.043719 0.124811 0.3394082 1.0
-442.6695800622014 -56.19214190603856 0.240161 -0.199342 0.17789456 1.0
-517.4213033075056 -66.21918899985818 -0.202605 0.236723 0.21690457 1.0
-703.3213279751286 -89.07095660436482 0.117715 0.025238 0.33348674 1.0
-691.7205506066585 -87.43062564211563 0.04932 -0.289255 0.32601032 1.0
-525.2040044803997 -65.35682762143563 -0.155005 0.115542 0.22360364 1.0
-656.9682710633539 -79.0067915631574 0.169751 0.047774 0.30682236 1.0
-705.3172682517378 -83.80597098092436 -0.524321 0.026414 0.34265548 1.0
-442.45056731606525 -53.18003817556837 0.118573 0.139103 0.17752069 1.0
-658.2275193244052 -75.46055969047978 0.595046 0.47782 0.30621982 1.0
-549.0030243188041 -61.81394016132947 0.238502 -0.162388 0.23911461 1.0
-631.9354288684603 -90.12871029555166 -0.334152 -0.417794 0.30188423 1.0
-653.1518585446508 -92.67036250379378 -0.020195 0.055487 0.31646776 1.0
-632.8148036735508 -89.7479581437269 0.362655 0.023161 0.30232117 1.0
-447.75720637727204 -63.07983781911167 -0.010376 -0.075137 0.18233076 1.0
-399.7673983261018 -50.47377025939896 0.347313 -0.127898 0.1636586 1.0
-480.4266653361273 -58.80081736192129 0.014743 0.093225 0.20698424 1.0
-716.966605208871 -83.77266844069125 -0.237527 0.227307 0.3597841 1.0
-707.083685625702 -78.84435797446676 0.176482 -0.86498 0.3437457 1.0
-707.7445865769623 -76.7723854825802 0.185155 -0.213407 0.34418112 1.0
-688.1507943476147 -93.85667398358255 0.183855 0.182124 0.32702187 1.0
-698.6866400787196 -96.45092290808822 -0.272905 0.319602 0.33565047 1.0
-684.9298855404369 -93.5931241822145 -0.08329 0.040342 0.3269259 1.0
-465.1859401444929 -62.011761010560086 -999.0 -999.0 0.19356437 1.0
-648.0526627558046 -84.72961338052963 0.332697 0.042239 0.3050155 1.0
-693.3868485675719 -88.830207658321 0.031144 -0.246812 0.3278984 1.0
-534.3815800356932 -67.49457377605044 -0.022179 0.284449 0.22915715 1.0
-521.9019775270693 -66.99202043186463 -0.203799 -0.147547 0.22310388 1.0
-652.5255184894667 -79.88138167980881 0.173516 0.13225 0.30635744 1.0
-658.4016496758643 -78.17807878410845 -0.035579 0.114589 0.303181 1.0
-536.1384252568207 -63.84672002400388 0.002142 -0.173981 0.22953074 1.0
-656.5572603727261 -75.21863537634336 0.099488 0.111666 0.30706847 1.0
-708.8048547471253 -82.24473304466196 0.194547 -0.110811 0.34475905 1.0
-406.0962262194736 -46.39938540588472 -0.148863 -0.045561 0.16479906 1.0
-519.616214377861 -58.166390191514935 0.353458 -0.071912 0.22574809 1.0
-484.4714904084994 -89.57048213852427 -0.129066 -0.046793 0.21575715 1.0
-655.4817020617816 -117.94756264826452 0.229624 0.575816 0.33854833 1.0
-602.2802252737501 -109.70748245062012 0.225711 0.047693 0.27480692 1.0
-685.5111127764276 -121.66054200554424 -0.488442 -0.15776 0.33977082 1.0
-402.85088616453055 -71.57835682901836 0.082617 0.234421 0.16941881 1.0
-654.2113591247545 -111.29968446918392 0.339322 0.080064 0.33146057 1.0
-435.6670160269426 -74.21327879856756 0.498947 -0.141721 0.19206528 1.0
-703.6341273543577 -122.8731647855841 0.000153 0.236884 0.34082603 1.0
-597.0523872193667 -105.59826336207577 0.20306 0.083442 0.27138788 1.0
-685.6178056393027 -120.88755309940484 -0.114746 -0.354994 0.33014137 1.0
-628.4497518331298 -109.7501240797486 -0.302577 0.477829 0.29354605 1.0
-627.3395129986023 -108.1758086671183 -0.027992 0.26392 0.2924582 1.0
-393.821966797818 -64.86171599369075 -0.1773 -0.060229 0.16717017 1.0
-575.3323784989814 -92.39383680169979 -0.262248 0.291707 0.27480316 1.0
-696.1766855408464 -116.90668762888751 0.582257 0.258311 0.33418867 1.0
-687.6510625658934 -114.5721478639012 0.020214 0.123123 0.32767987 1.0
-439.88924876391286 -72.25300853617387 0.285429 0.112988 0.18396461 1.0
-591.5517261819372 -93.12446314872153 -0.543137 -0.110425 0.2765928 1.0
-407.21268799669053 -65.20644026702361 -0.151472 -0.071766 0.17090698 1.0
-623.7459131267225 -99.40138484196747 -0.122046 -0.101485 0.29946336 1.0
-624.7874072016665 -99.6634814774965 -0.10636 0.177083 0.30024964 1.0
-638.1356855604878 -95.88915114003817 0.282258 0.008101 0.31027746 1.0
-674.1782217288878 -124.56322871891956 0.096551 -0.015601 0.3289697 1.0
-443.1494033660877 -81.49919052993113 0.223017 -0.658937 0.18975647 1.0
-429.19742559062183 -77.75830193970815 -0.08643 0.097195 0.18265189 1.0
-431.5260717454718 -77.39374294386313 0.008623 -0.07874 0.18374385 1.0
-580.7617505488304 -104.17483975331582 -0.220472 0.188753 0.27282372 1.0
-576.9508125213931 -104.14822841798818 0.191618 0.20203 0.27133355 1.0
-435.80672568945147 -75.38030369147431 -0.139492 -0.180732 0.18579079 1.0
-424.3649440963757 -73.27206312039885 0.115787 -0.034985 0.18127123 1.0
-540.6222168541359 -91.25623728189409 0.037682 0.122309 0.25061998 1.0
-592.0504887280406 -99.21327482138646 0.025805 0.326389 0.28649968 1.0
-661.3074204315244 -110.0452380687131 -0.298438 -0.32543 0.34195095 1.0
-624.6142917198304 -107.91890808172106 0.058848 0.10604 0.28391653 1.0
-636.6554671723976 -110.0521801436846 0.231693 -0.046244 0.2936884 1.0
-430.5104635284133 -73.15684346017434 -0.427639 -0.341401 0.17891505 1.0
-418.3997622456173 -69.60063904702795 0.256476 -0.254112 0.17570059 1.0
-601.5124549074948 -100.23956100395596 -0.185083 -0.375887 0.26687056 1.0
-690.4504456317229 -112.83538255681097 -0.084684 -0.216205 0.3297084 1.0
-396.6895692569774 -62.99646240047174 -0.008207 0.350523 0.16218801 1.0
-693.4990719422813 -106.8511015295215 -0.10483 -0.098086 0.33114088 1.0
-714.5136003791099 -110.80428725958515 -999.0 -999.0 0.3477066 1.0
-671.4764818536153 -102.80568114221137 -0.014062 -0.034324 0.31880417 1.0
-402.8923139854347 -60.287389658237664 -0.150486 0.554803 0.164581 1.0
-523.3147235255964 -78.00070247855744 -0.026128 -0.021184 0.22864373 1.0
-631.0352865866997 -92.0203139874081 -999.0 -999.0 0.30334342 1.0
-696.3562618725375 -102.22164409203366 -0.019165 -0.118518 0.3330556 1.0
-673.3715977471139 -99.03636250458786 0.203478 -0.207264 0.31762958 1.0
-695.8766573021726 -100.69275011855234 -0.16669 0.412438 0.3326718 1.0
-447.1615516075415 -65.18104344237119 0.014187 -0.021325 0.18461815 1.0
-661.256067864783 -92.69636291870113 0.024936 0.161383 0.31437844 1.0
-638.3619412459701 -88.93795622175986 -0.064888 -0.167179 0.30334553 1.0
-638.4517108061198 -88.99165589245402 -0.178777 -0.126223 0.30351496 1.0
-649.6720120394813 -88.27798373847345 -0.09677 0.030555 0.31362104 1.0
-652.9287016597115 -88.07265674225484 -0.018988 0.029724 0.31572732 1.0
-412.81288002836203 -77.94399538569125 -999.0 -999.0 0.180104 1.0
-600.6821391194726 -114.5727182271196 0.187587 0.058837 0.2973007 1.0
-651.8573704665158 -121.57273174065253 -0.211171 -0.022868 0.33637774 1.0
-651.3614482084947 -121.50272683537288 -999.0 -999.0 0.33608675 1.0
-560.8108206487132 -108.08497266710452 -0.153109 -0.125264 0.2681356 1.0
-656.3653273825261 -120.92744222593643 -0.177906 -0.099753 0.33396983 1.0
-704.5167962294718 -87.77935703339841 0.023331 0.040496 0.33259654 1.0
-740.2114707816651 -73.3205825319268 0.087877 0.110755 0.35916278 1.0
-577.8296105261237 -56.841219586437504 0.239853 -0.022238 0.2532249 1.0
-647.3482924449216 -128.61274445199723 -999.0 -999.0 0.33410606 1.0
-646.4519056626708 -126.01624966989881 -0.276172 -0.119586 0.33403665 1.0
-656.7367777763258 -129.83385548778435 -999.0 -999.0 0.34497473 1.0
-627.2001829673227 -125.16251711925656 -0.009277 -0.264598 0.3186873 1.0
-662.3101519557993 -129.31347775239257 -0.085588 -0.094042 0.3443444 1.0
-619.6443230712842 -119.7377581547571 -0.012648 -0.00948 0.31346673 1.0
-472.58651549584465 -91.00713942256914 -0.068399 0.706827 0.21000323 1.0
-477.66515187826695 -92.7244121278255 0.149868 0.00627 0.21504384 1.0
-529.1602866482185 -102.98417182220133 0.757078 0.350022 0.24682592 1.0
-556.721132166433 -107.09894512986217 -0.314496 0.674639 0.26514176 1.0
-584.5571082107799 -111.07139082759686 0.105552 -0.440631 0.27524143 1.0
-586.4316969447314 -111.3130867365863 -0.064773 -0.154495 0.2766127 1.0
-555.3087157871084 -105.10736409434901 0.144626 0.188402 0.2567759 1.0
-600.2135434171082 -114.5996914688829 0.238001 -0.06173 0.28646678 1.0
-580.4785485634926 -110.44890159214468 0.054575 -0.056501 0.26203924 1.0
-557.8024495553758 -104.44524031693403 -0.416374 0.531107 0.24766612 1.0
-680.116304983956 -128.59211779989644 0.280454 0.102371 0.33004177 1.0
-575.7688013392354 -111.0159885797557 0.17444 -0.212235 0.2623954 1.0
-564.9916076796032 -105.19457805210087 -0.187836 -0.040356 0.2642004 1.0
-621.8161641791356 -123.05356458466005 0.257967 0.144436 0.31659973 1.0
-653.5074661069875 -127.01464876144153 -999.0 -999.0 0.32666498 1.0
-644.1012212310366 -129.4649833733036 -0.293234 0.247472 0.33191234 1.0
-552.2742687318799 -111.07161457760539 -0.006357 -0.023117 0.26701862 1.0
-654.7251926852373 -128.57078749312356 -0.10706 -0.18875 0.3296374 1.0
-647.4363423731022 -127.01490136622701 0.195567 0.777365 0.32470107 1.0
-644.4211642612001 -127.37835756713922 0.167306 -0.517499 0.3244203 1.0
-559.5407272092652 -108.01472453619147 -0.239125 0.105972 0.2673222 1.0
