X Y e1 e2 Z WEIGHT_SEEING
-968.2326066294506 185.3484250343169 -999.0 -999.0 0.34737512 1.0
-927.6213358581302 183.01276079410738 -0.611266 0.400833 0.3273764 1.0
-782.48648283271 143.47817340212325 -999.0 -999.0 0.25013727 1.0
-769.942396306513 144.7124766710379 0.049217 -0.004717 0.24568744 1.0
-999.7904203085889 189.42964535372388 0.009095 0.594857 0.3568418 1.0
-888.2328551612944 168.72217407594064 -999.0 -999.0 0.30046672 1.0
-975.1706379258908 188.3723776383966 -0.198968 0.144923 0.34477007 1.0
-892.5102515244447 172.93690481515443 -0.005511 -0.307152 0.30489254 1.0
-977.2072843112802 190.20615107342664 -0.189814 0.055188 0.34730858 1.0
-982.3008960472686 193.6625474806866 0.004567 -0.014583 0.35005912 1.0
-982.4041290133077 193.27430479898817 0.381288 -0.177601 0.35012752 1.0
-949.817330229471 177.19999076172988 -0.175907 0.365328 0.32513 1.0
-913.8516038409402 172.68648575396932 -999.0 -999.0 0.32173583 1.0
-782.2459769246569 147.8814148782285 -999.0 -999.0 0.2580541 1.0
-882.7706332329929 167.94487837187472 -999.0 -999.0 0.30608788 1.0
-931.7258906935215 177.0856046738092 -0.533691 -0.288831 0.3302245 1.0
-979.0862998210786 184.3855618688188 -999.0 -999.0 0.34907258 1.0
-917.4847664571928 173.8572355147604 -0.362465 0.400805 0.31926107 1.0
-972.844938357711 188.48251885066074 0.249799 -0.039394 0.34720594 1.0
-889.0734376187933 172.413528319718 -0.720516 0.022793 0.3051019 1.0
-852.7315649794377 157.9610290740633 -0.224466 0.204585 0.28092408 1.0
-738.2449940791169 142.2857669092372 0.257752 -0.449023 0.23163198 1.0
-818.5638169873012 161.6801665906902 0.161603 0.377861 0.26570317 1.0
-903.7331304411528 179.43754929969649 0.006212 0.011877 0.30655545 1.0
-908.2825158835462 180.75142637591944 0.155657 0.071379 0.30913335 1.0
-725.9301995689535 116.77314577006747 0.17861 -0.158152 0.26853764 1.0
-827.6209401927791 151.4783334885663 0.546256 -0.020681 0.3329398 1.0
-772.5403019832411 152.81213117342588 0.249873 0.238968 0.3086216 1.0
-735.965577282205 116.62246425813639 -0.246668 0.29921 0.26893127 1.0
-894.0418884381785 144.2316952600235 0.278275 0.070307 0.35696268 1.0
-885.4445250386353 147.40204326391495 -0.04929 -0.020335 0.35543638 1.0
-721.2443956908804 123.85865636933345 0.134291 0.235152 0.2650406 1.0
-724.52626012161 124.653591327213 -0.005793 -0.764499 0.2665588 1.0
-840.2865218878467 144.66605982022625 -0.6222 -0.415822 0.33100313 1.0
-668.711250424935 121.64021905653026 0.013362 0.012189 0.24247956 1.0
-669.6872592790851 128.93980253396458 0.299182 -0.446269 0.24572773 1.0
-831.4970509646087 160.4995966866542 0.094789 0.004457 0.33490655 1.0
-832.3191036344276 161.68883695583148 -0.241091 0.198501 0.33515665 1.0
-702.7445230374014 145.00697184047837 -0.032888 0.026043 0.26670787 1.0
-819.7058446680265 137.39155229635494 0.265507 -0.240997 0.31146702 1.0
-848.2711244882303 147.053986390739 -0.019777 -0.027597 0.32855192 1.0
-841.7472107119758 151.81964588709332 0.392387 -0.338615 0.3288388 1.0
-696.1150097609064 129.03671456462635 -0.045093 -0.123393 0.2526366 1.0
-669.4169565267482 125.79148201906175 -0.132439 -0.154443 0.23906703 1.0
-788.5067350522285 149.1185248127454 -0.064598 -0.057933 0.3005574 1.0
-838.0312656297771 170.99581567120774 0.199322 -0.097048 0.33746332 1.0
-795.5736026033029 164.32823624684931 0.18016 0.173496 0.31124505 1.0
-827.1246888114974 171.2188410804159 -0.530699 0.013807 0.3323981 1.0
-848.7728032576761 144.7225940142535 0.051897 0.448128 0.32026455 1.0
-885.4553135622511 151.85856880373 -0.27635 -0.46951 0.3442511 1.0
-890.6018754027687 152.88493417221272 0.401789 0.006454 0.345091 1.0
-551.515393152133 96.18477583472976 0.168 -0.388379 0.1805832 1.0
-828.8806837805929 143.3411149763208 -0.270292 -0.42985 0.3123025 1.0
-842.983782440897 150.20883573573275 0.296541 -0.350355 0.32246777 1.0
-856.3489387347458 155.17418364029646 -0.614014 0.454107 0.3298886 1.0
-588.7708851941914 107.99404874964692 -0.081786 0.885339 0.1987757 1.0
-639.7007874234226 128.7725067400123 0.790574 -0.078841 0.2247119 1.0
-811.2188361297856 163.87729453441708 -0.336791 -0.680651 0.31159496 1.0
-707.1362744477578 151.18674644349616 0.407634 0.32567 0.27949697 1.0
-697.6271767666337 145.23243086439777 -999.0 -999.0 0.26569906 1.0
-548.8454008581125 116.51856585848785 -999.0 -999.0 0.195385 1.0
-524.743246581461 112.5971417897004 -999.0 -999.0 0.18495312 1.0
-505.61475108860657 108.49985452386129 0.282947 0.137262 0.17687859 1.0
-818.010395990958 180.32630829619924 -999.0 -999.0 0.33847266 1.0
-753.8983668138095 167.5007658156193 -0.278248 -0.36996 0.30273584 1.0
-761.265474802739 175.03574723126673 0.44329 -0.003688 0.30975422 1.0
-748.8987391536064 173.00269914909552 0.191448 0.004271 0.30217004 1.0
-692.0993692303401 163.39035757345928 -0.045754 0.121867 0.27470356 1.0
-808.4903927684978 191.43534750714264 -0.112707 -0.230758 0.34254235 1.0
-798.9126701205024 190.2219552231639 0.178883 0.470135 0.33949223 1.0
-723.5836438917421 153.0961914202113 -0.048608 0.05274 0.275038 1.0
-558.1572047170645 119.41952100599005 -999.0 -999.0 0.19483186 1.0
-848.4900753943963 182.28370832457102 -999.0 -999.0 0.34946385 1.0
-851.8328710519955 182.0240169836992 -999.0 -999.0 0.35039654 1.0
-672.5131492036891 153.42363178007253 -999.0 -999.0 0.2546111 1.0
-664.0596228771959 155.5833798628711 0.423909 -0.111872 0.2531313 1.0
-755.6297478451065 179.23888197354123 -999.0 -999.0 0.30228668 1.0
-765.172687061945 183.75812452119183 0.353085 0.394969 0.31036466 1.0
-589.2419356115317 148.52838226112883 -0.305725 0.104213 0.22098349 1.0
-588.8004244779845 148.32670833649684 0.017293 0.219103 0.22044876 1.0
-785.4201504540209 197.98189415937168 -0.019563 0.251653 0.33031487 1.0
-701.6446087124551 152.380350982954 -0.149152 -0.042886 0.26124594 1.0
-803.9374775289426 176.63104667218576 0.342233 0.13134 0.3155258 1.0
-680.6707062541188 156.05221418142642 -0.210526 -0.415263 0.25311387 1.0
-856.0584370125907 201.99921460210808 -0.204657 -0.51807 0.35506588 1.0
-563.6316222902458 132.8453306716692 0.350739 0.069916 0.19995181 1.0
-825.4260573759506 195.1237451660955 -0.327412 -0.713628 0.33582982 1.0
-848.1777742073172 199.58925593727992 0.086277 -0.349853 0.35157615 1.0
-769.5204456078696 183.22293984350867 0.08852 -0.199025 0.30468693 1.0
-742.241177472472 183.97079153322406 -999.0 -999.0 0.29534045 1.0
-737.7861329315116 185.119549924616 -0.101313 -0.020474 0.29397526 1.0
-814.2937989888301 139.98226347645775 0.230138 0.368539 0.29970562 1.0
-870.3466229850382 151.8169477526872 0.166473 0.004126 0.33145344 1.0
-595.11438151611 104.56976835986009 -0.183167 0.333932 0.1968161 1.0
-724.2510416771582 127.67419907990949 0.038593 -0.020309 0.254484 1.0
-858.1486398905711 151.56258648987233 0.065615 0.331946 0.32509091 1.0
-917.0775199920281 164.9500642305203 0.135718 -0.37955 0.3587117 1.0
-890.3246884081796 162.34384888596614 0.245233 -0.018736 0.34612912 1.0
-857.8810336979963 182.4177304186045 -0.268462 -0.445488 0.338544 1.0
-799.7755977194001 172.66817614306157 0.042366 -0.109874 0.30570203 1.0
-581.6967723215236 126.12013432716356 -0.718083 0.523026 0.19905101 1.0
-806.1674803639862 175.66882981196366 -0.376074 0.043919 0.30962288 1.0
-608.5324312759014 133.19014777982645 -0.287037 0.338984 0.21206206 1.0
-717.8739661089753 158.9882944120236 0.203138 0.003758 0.26455444 1.0
-681.4075105429001 154.42642500341492 0.37313 0.085229 0.24878982 1.0
-884.7890500350593 199.74018052831417 -999.0 -999.0 0.35923153 1.0
-877.0452697349936 201.61767985072686 -0.148366 0.139387 0.35809317 1.0
-876.9688775816567 202.3515570780449 0.081684 0.056119 0.35858807 1.0
-593.7942243619975 137.9771316593238 -0.224195 0.004901 0.20874381 1.0
-785.481552443458 183.29784812979054 0.018734 -0.312804 0.3057068 1.0
-860.19434045917 201.4833612062948 -0.123347 -0.154883 0.35146594 1.0
-764.7710878859796 131.49692234983368 -0.171242 -0.214968 0.26969802 1.0
-921.8215937403933 162.8084369624018 -0.21131 -0.101035 0.35273594 1.0
-730.7097733788078 129.5054006411862 -0.299692 -0.047885 0.25447077 1.0
-761.6510147558314 136.33812168040166 0.146322 0.173332 0.26951826 1.0
-760.9009932094906 138.89533604070394 0.513437 0.057186 0.26993924 1.0
-732.0263257407886 134.22688365263113 -0.29109 0.46498 0.25494003 1.0
-823.723032931249 154.24008159452015 -999.0 -999.0 0.30151036 1.0
-819.2058620296086 156.47198062881645 -0.206376 -0.065425 0.3019842 1.0
-867.7276563214366 189.3097968807899 -0.002632 0.049974 0.33776623 1.0
-730.7850587821691 159.51567589791537 0.058102 -0.486662 0.2636752 1.0
-862.9346532883648 186.89312149057884 -0.06551 -0.011911 0.33689404 1.0
-859.8291420079412 187.81066662679282 -999.0 -999.0 0.33463275 1.0
-860.0697029244199 187.93011712854494 -999.0 -999.0 0.33480304 1.0
-862.1869815034056 188.89802139164667 0.42153 0.061087 0.33474773 1.0
-857.4989647231894 189.87557438113885 -0.204677 -0.060425 0.33454695 1.0
-778.1353390440405 176.02475350081906 -999.0 -999.0 0.2922664 1.0
-793.98444050221 183.81114132310097 0.109872 -0.024062 0.30119112 1.0
-797.593426992832 184.78841200584702 -999.0 -999.0 0.30396146 1.0
-832.2680279741763 145.96117157008908 -0.176553 -0.073198 0.29903674 1.0
-871.4370877285987 154.75330855949932 0.049183 0.219807 0.31780258 1.0
-745.1356844782129 133.03346712022804 0.167965 0.221213 0.255148 1.0
-603.642468741785 107.99287125884443 -0.145056 0.593184 0.19441392 1.0
-891.8604030944629 160.21062678467672 -0.244223 -0.02035 0.33074722 1.0
-860.692835951561 157.5621582359193 0.136635 0.085656 0.31646636 1.0
-832.6045491873235 153.93539246517483 0.111905 -0.383096 0.29985306 1.0
-690.781297807507 133.64715234534503 0.625526 0.545803 0.23446304 1.0
-893.9865481419752 158.69453906864075 0.113668 -0.224127 0.32669705 1.0
-935.5803457419125 173.5545683546803 -0.400281 -0.054608 0.35005376 1.0
-886.965012282198 166.35901835414373 0.310583 -0.367354 0.32510152 1.0
