X Y e1 e2 Z WEIGHT_SEEING
321.04493606541496 -200.03101767685914 0.00368 0.151626 0.35890707 1.0
255.23065247530783 -157.4927860710114 -0.194018 -0.024201 0.25347805 1.0
195.53778480815828 -118.13471304419971 0.201388 0.190146 0.17438918 1.0
329.8452315127022 -197.7003381804325 0.586673 0.425804 0.34455797 1.0
262.7079964162306 -158.96020729143996 0.727021 0.06162 0.26519224 1.0
283.92580693546205 -168.74369522091445 -0.362438 0.465807 0.2857926 1.0
312.03652898429976 -183.23396844027974 0.097151 -0.487088 0.32552224 1.0
331.06300184437754 -186.3503583258947 -0.219041 -0.416611 0.32426497 1.0
282.30804290170687 -172.71364269338684 -0.143582 -0.186409 0.31545156 1.0
307.9662760408735 -169.150078713836 0.24375 0.403793 0.29468438 1.0
356.44949646032245 -184.07646510374067 0.735112 0.038343 0.33120653 1.0
353.7629201533866 -181.6972405072285 0.213164 0.291209 0.323402 1.0
271.2364965315775 -169.80179173237084 0.430214 0.377538 0.32871574 1.0
234.98657246363263 -140.96013955283985 0.060155 -0.150198 0.24916428 1.0
302.56734547749824 -183.00042949283858 0.070778 -0.197889 0.3599111 1.0
295.5729936578197 -175.32430775833137 0.55976 -0.366667 0.3366632 1.0
310.3946653734856 -181.73496657124866 -0.146285 -0.360053 0.35196227 1.0
293.7473982674369 -161.91733315223192 0.130591 -0.006057 0.29291368 1.0
298.9215046878584 -162.97433646108928 -0.072003 0.215827 0.2948701 1.0
295.139737669106 -160.62122966708105 0.681209 0.096873 0.28600928 1.0
306.56817929946396 -159.68124675898724 -0.340556 -0.022344 0.28577673 1.0
343.4461895818173 -171.44444286272832 -0.047481 -0.046718 0.30965364 1.0
337.11803713432835 -166.59565327614254 0.432365 -0.524476 0.29269254 1.0
285.513450987782 -175.2478228539064 -0.069072 -0.010445 0.35954645 1.0
268.3240461625103 -162.6618211439721 0.524973 -0.216202 0.31904677 1.0
231.85855463149335 -136.0456733252224 0.095148 -0.1403 0.24770671 1.0
317.53926914920515 -190.47841417984748 -0.140088 0.592332 0.32458046 1.0
214.71940184214841 -120.39366187760535 -0.200933 -0.171795 0.18442395 1.0
298.75513337137966 -164.86509858783126 0.467218 -0.087475 0.29285076 1.0
328.63072765101805 -176.86207379612466 0.050547 -0.434272 0.32103854 1.0
346.43116491862304 -181.0818455083252 0.56051 0.144122 0.33013204 1.0
