X Y e1 e2 Z WEIGHT_SEEING
-298.71518130238724 147.87614037163235 -0.245184 0.042971 0.2258669 1.0
-406.6011673819081 185.89794304849812 0.588901 0.003962 0.3108059 1.0
-304.0775091846135 149.26193577819402 -999.0 -999.0 0.23017813 1.0
-302.6744117325849 173.4053682404876 0.231667 -0.582207 0.28336948 1.0
-311.38796035981886 150.53409673832914 -0.079786 -0.037011 0.23262525 1.0
-319.8198744844269 158.09076603179565 0.230057 0.079274 0.23761114 1.0
-332.5941947528645 179.73144729996795 -0.048182 -0.030317 0.31534457 1.0
-324.95800508329495 181.77527644364903 -0.062993 0.122162 0.32022727 1.0
-323.93276251887835 184.06975901554486 0.291448 0.1417 0.32080492 1.0
-341.5116577142131 197.52604948788405 -0.149046 -0.35023 0.35992387 1.0
-254.47494444043963 148.0593548603517 -999.0 -999.0 0.23865935 1.0
-223.41670190166087 119.23458363283783 0.601756 0.215417 0.1791269 1.0
-304.1536115588933 171.6877666033729 -0.05072 0.081983 0.28332695 1.0
-317.36417705046813 180.9531293594973 0.182447 0.186264 0.30457494 1.0
-324.8201883254236 180.93235687215406 -999.0 -999.0 0.3128321 1.0
-323.00639615313844 186.0076428224551 0.315219 -0.468184 0.3214814 1.0
-391.2667616266071 177.72819041197334 -0.582805 0.070498 0.28841597 1.0
-294.03465467701994 188.30528820382614 0.300459 0.09691 0.30887255 1.0
-293.9839833487329 189.42651076456923 -0.082094 0.189709 0.31251675 1.0
-311.17561824483187 177.25839945643062 0.0322 0.004935 0.27673933 1.0
-386.13341879580855 177.31966847462195 0.163229 -0.104046 0.288808 1.0
-421.8819634570728 189.10396605734172 0.197965 0.201224 0.31236792 1.0
-431.29558137588833 196.95464789587902 -0.045839 0.046845 0.31012705 1.0
-294.3799702377498 189.62489046813107 -0.034564 -0.260717 0.3128785 1.0
-403.67146141516935 204.0194902668917 -0.012266 -0.239017 0.33933377 1.0
-362.60212982808605 162.17267417076528 0.28627 0.441828 0.24901637 1.0
-424.3815465882995 199.7596611037664 -0.18902 -0.132836 0.32619634 1.0
-388.5488925887535 175.18070583087896 -0.192081 0.243805 0.26507857 1.0
-266.20231612533377 154.4226018861326 0.116804 -0.247845 0.23533438 1.0
-279.0979183470415 157.90271876600917 -0.028356 0.078683 0.23724553 1.0
-437.113505769203 194.96113133059075 -0.041123 -0.325069 0.32670808 1.0
-418.8438375695555 188.28246040605998 0.056973 0.187355 0.3092917 1.0
-417.72816242664663 187.89475149711112 -0.227801 -0.083328 0.3087711 1.0
-426.45102497758546 195.39582688945902 -0.383472 0.308921 0.3261361 1.0
-364.34308477328864 164.96093817377601 0.156411 0.107044 0.24364935 1.0
-316.2617918712082 183.57769333787016 0.266349 -0.149622 0.3042397 1.0
-293.0506055295539 187.18398110911096 0.082282 0.253354 0.3066731 1.0
-292.5216160563116 186.70683327447682 0.044425 0.030177 0.30567333 1.0
-322.4238907032824 186.90122686700786 0.2456 -0.132653 0.30327153 1.0
-299.60205234790413 158.61983048253316 0.074858 -0.046413 0.24072818 1.0
-389.97851121075246 210.62962127399035 -0.028263 -0.085944 0.3564765 1.0
-423.9064900988852 192.7729283644855 0.042299 0.052791 0.32597268 1.0
-398.6487404586594 204.29798931928343 -0.277986 -0.116927 0.33973557 1.0
-290.3151026795286 135.90527413608928 -0.053245 0.058576 0.19426377 1.0
-383.8016676492994 175.14455968849288 -0.058944 0.054323 0.26369292 1.0
-299.2651956324704 173.16059904553504 -0.069078 0.138421 0.28579497 1.0
-240.60808848886418 141.22444791357063 -0.220753 -0.697079 0.21456945 1.0
-213.39717157454888 139.43104632603368 0.280337 -0.096436 0.20720541 1.0
-306.0959847858237 179.7365753593773 -0.057873 0.297104 0.30407682 1.0
-235.12786520747136 142.876641374185 -0.172787 -0.050945 0.21874924 1.0
-404.69852849578706 249.62677606381752 -0.126103 -0.168801 0.27543822 1.0
-451.87686307942846 288.6074058383373 0.384384 0.007328 0.33526498 1.0
-433.8969406081924 283.0556485979727 -0.054835 -0.032641 0.31614608 1.0
-293.69980989999993 223.8266069120014 -999.0 -999.0 0.26941282 1.0
-385.9024036907809 255.4463297860843 0.58743 -0.231676 0.32699162 1.0
-269.3308967352153 241.10388420131585 -0.159746 -0.146127 0.28570804 1.0
-322.6091844725647 265.57821661628486 -0.062519 0.505072 0.32490653 1.0
-441.170315785951 235.43393354269057 -0.020392 -0.247295 0.2925241 1.0
-252.36158780189075 155.9098855177579 0.213423 0.680744 0.16425805 1.0
-341.7186381556849 288.9258722254557 0.036142 -0.207945 0.35409883 1.0
-266.98152040330103 235.4905311980394 -0.239177 -0.101326 0.26356974 1.0
-273.85701438962485 246.1616372108605 0.21436 -0.26457 0.27763313 1.0
-353.9479359149254 261.83737459195567 0.344378 -0.013753 0.30681378 1.0
-372.75821614800526 276.779570654007 0.211026 -0.096419 0.32425907 1.0
-339.4134245096298 235.4006731314913 0.149548 -0.176856 0.29120645 1.0
-372.20078775288124 271.0852250626939 -999.0 -999.0 0.35474917 1.0
-323.58085058156183 254.45793275090531 -0.134628 -0.395064 0.3197038 1.0
-331.94250775434426 275.0919617100857 -999.0 -999.0 0.35645926 1.0
-450.0527488128109 247.53058739883187 -0.309443 -0.03829 0.3230092 1.0
-352.7875414634708 273.6676422060906 -0.174978 0.003706 0.34708259 1.0
-321.5222003138692 267.33810795797046 -0.462744 0.570732 0.32910392 1.0
-261.0802053704483 255.67940496218313 0.027428 -0.198432 0.3037849 1.0
-404.48047927213025 263.5011105894877 -0.14227 -0.199463 0.32865626 1.0
-378.2950786828323 280.0313358557938 0.016894 -0.050981 0.3501104 1.0
-333.60828378440965 264.702953748083 -0.037219 -0.322067 0.3195965 1.0
-302.90248742823167 269.42437902213794 -0.540515 -0.025633 0.32155213 1.0
-435.5448452409327 269.8334784125116 -0.172047 -0.523842 0.33637583 1.0
-373.98869918756424 264.56928903134144 -0.06019 -0.059935 0.3171871 1.0
-366.4646220082328 271.73717703706905 0.126483 -0.099164 0.3284534 1.0
-350.1582162831415 267.26657069026066 -0.128373 0.158483 0.31857502 1.0
-336.41748717832587 272.52389939980435 0.025031 -0.4991 0.32463527 1.0
-318.11030618577547 286.9599551602776 0.138792 -0.2041 0.34625176 1.0
-354.13401578425135 264.82013229591365 -0.347423 0.52773 0.3074653 1.0
-370.860129892301 280.87043632449314 -0.033058 -0.016742 0.33395582 1.0
-466.1902270972688 223.44790676773684 -0.044075 0.421394 0.35918024 1.0
-429.37930537151226 212.10220451580804 -0.473583 0.427196 0.3267191 1.0
-341.9046584343752 172.41691706786108 0.253677 -0.009192 0.24175291 1.0
-427.52907395424626 224.42558906996055 -0.405248 -0.040613 0.34855717 1.0
-344.7231593548391 212.60666662713496 -0.106892 0.048902 0.3066941 1.0
-293.501438622175 246.0951337366162 -999.0 -999.0 0.35916877 1.0
-262.7247536084461 237.70998998536516 0.030632 0.112994 0.3333359 1.0
-228.03613655087244 219.64003967072853 0.114388 0.390681 0.29501566 1.0
-293.6127424397919 242.94894934940936 -0.020671 -0.20923 0.33700514 1.0
-455.63873018152253 224.97839314658282 0.016599 -0.034452 0.33626992 1.0
-377.31688948136 214.1394467251784 -0.40295 0.334963 0.2955506 1.0
-291.2652401880632 214.3373777099057 0.316957 -0.648131 0.2798226 1.0
-369.4784612817093 175.56494143001592 -0.219514 0.186812 0.23246695 1.0
-408.1259767458772 198.7218829930345 -0.096048 0.091929 0.27455297 1.0
-430.8380507016077 222.83493910040187 0.140895 -0.439346 0.31501514 1.0
-357.8485126598261 189.05197255960647 -0.197113 -0.548298 0.2478583 1.0
-303.88633945697353 184.93254678819346 -0.006281 -0.204251 0.23260343 1.0
-399.95965932209674 252.17819259140614 0.266706 -0.088489 0.34824535 1.0
-365.3280210680622 261.9613442443219 0.298346 -0.345725 0.35682032 1.0
-341.1743973369582 265.9813672914148 -0.138792 -0.104569 0.3596949 1.0
-255.53581998499376 215.4848384131362 -0.567171 0.074904 0.26115674 1.0
-401.62434834186627 242.16221923904922 0.315325 0.065176 0.321201 1.0
