X Y e1 e2 Z WEIGHT_SEEING
172.7440497462596 146.95987899125083 -0.247675 -0.179513 0.32893044 1.0
235.29479040710726 139.96998608452077 0.415596 0.112201 0.3268523 1.0
140.74490468021312 129.39162110581236 -0.245279 -0.166935 0.26165766 1.0
144.34136585186133 159.6022146847957 -0.189738 -0.170737 0.33438113 1.0
145.65009231975463 159.005881603751 -0.424472 -0.071344 0.33118775 1.0
124.86289586277817 129.15309483700406 0.031496 -0.063143 0.2506124 1.0
161.0620069867629 162.44432865294698 0.287377 0.30193 0.32898173 1.0
165.08539918300804 161.20877421692006 0.224553 0.175492 0.3287002 1.0
147.95578367661057 139.74006542556555 0.073554 0.098177 0.26652265 1.0
170.17348941509948 166.00058393660441 0.11885 0.248002 0.32895562 1.0
146.36735024841332 151.93797871062168 -0.079588 0.054966 0.27488768 1.0
111.0927791819949 135.60066347679225 -0.202117 0.091977 0.28058505 1.0
155.45151638464148 156.6793791790657 0.171925 -0.077372 0.3493186 1.0
208.28039762899442 138.92231578880927 -0.119459 0.055305 0.31335902 1.0
241.0346355533749 144.6603139090191 -0.269985 -0.265911 0.3368239 1.0
184.53708313919998 102.56532037642476 0.039492 0.027453 0.21162899 1.0
131.5687520193983 138.16995951540872 -999.0 -999.0 0.27901885 1.0
167.51301958236854 150.8019485313023 -999.0 -999.0 0.3205556 1.0
140.9236167661351 89.07860635471572 -999.0 -999.0 0.16712722 1.0
226.38592806246783 143.84682025381372 -0.232856 -0.287853 0.31404197 1.0
201.72528791587504 121.69057830836671 0.291409 -0.185894 0.2509258 1.0
227.3961421307832 134.93908638454104 0.524809 -0.299028 0.29507026 1.0
265.6995681691317 142.39581957066173 -0.058758 0.399495 0.31212902 1.0
158.9643439688248 162.57378221942898 -999.0 -999.0 0.32494265 1.0
285.6961965306297 139.8123837502816 -0.10651 -0.069997 0.29842764 1.0
191.95002482143673 137.6499227150199 0.029375 -0.025948 0.3577835 1.0
201.24448949625764 136.1143519058058 -999.0 -999.0 0.35463902 1.0
140.69544677339283 126.0742114944975 0.000561 -0.172684 0.27901384 1.0
210.13416025864825 137.74032703468725 -0.272621 0.13571 0.33033645 1.0
251.91282714193787 118.62483103323449 -0.197413 0.671835 0.27436912 1.0
266.23110466023786 139.7379990081777 0.142786 0.173218 0.29544005 1.0
223.74228834203217 114.3442563657171 -0.033059 -0.088975 0.22831361 1.0
205.60248663511942 113.46774800359852 -0.224689 0.292078 0.2625389 1.0
242.53697850516556 139.97440416045214 0.38947 -0.311588 0.33341736 1.0
245.79035982275616 140.93357320653524 0.094692 -0.429069 0.33707753 1.0
246.0046929141758 124.4084153345218 -0.011438 0.15831 0.29329884 1.0
256.95344496875947 119.7676588379142 -0.213541 0.117807 0.28446716 1.0
150.73688781166987 154.4818054553882 -0.106514 -0.114749 0.3516835 1.0
162.8555006871551 153.93237961945354 0.062299 -0.016603 0.34867916 1.0
162.39849273643534 152.7680378178609 0.20964 -0.041645 0.34839192 1.0
161.2683602676702 151.36816475659785 0.358547 -0.16587 0.34162885 1.0
145.75649019882763 131.0195560660923 0.284575 0.305936 0.27943456 1.0
146.5568577866077 131.50226723341902 -0.070418 0.374644 0.28035718 1.0
147.36350823896834 131.23761710532955 -0.277765 -0.053557 0.2781082 1.0
178.69868870483575 145.2416879323396 0.417095 0.227952 0.32706672 1.0
205.66513567780578 140.26723340452375 -0.064603 0.077789 0.31758407 1.0
234.77427366245448 141.26140754277222 0.29907 0.291767 0.3328218 1.0
121.71754983628463 149.29807877327423 -0.274054 -0.296116 0.31614026 1.0
130.03181654931834 136.50940512928685 -0.509635 0.399006 0.27646625 1.0
158.17605971252473 153.37573605270944 -999.0 -999.0 0.33172572 1.0
166.54020218424395 148.35101812485811 0.191311 0.042358 0.31725246 1.0
147.7991544345497 130.8492145781727 0.434228 -0.289713 0.26602587 1.0
154.07737354434008 130.18022276090113 -0.283242 0.001972 0.2698478 1.0
156.8946058180199 131.94243759692918 -999.0 -999.0 0.2744489 1.0
151.14145577328898 101.58602231015809 -999.0 -999.0 0.19857635 1.0
224.4554334545724 147.89862691461173 0.277824 -0.02055 0.33246058 1.0
173.63536631339693 111.25917855252183 0.120942 0.13792 0.22549155 1.0
151.43310086554342 94.292208052158 0.071155 0.006459 0.18346405 1.0
222.86956119338626 138.59793982961313 -0.010306 -0.042886 0.30847472 1.0
201.76304920180232 119.54006450212805 -0.249461 0.124226 0.2512253 1.0
153.09594855790567 156.70625610410025 0.391694 -0.314216 0.32989204 1.0
156.26274492027784 156.26897267370035 0.020548 -0.268876 0.32472485 1.0
160.46414007956878 159.5804839919787 -0.07262 0.163167 0.33964065 1.0
160.52768256080972 158.68296546915906 -0.121362 0.139215 0.33660468 1.0
150.6802720723465 97.44836315068888 -0.153452 0.0737 0.18452041 1.0
141.87817159927187 89.71458864211269 0.444282 -0.02949 0.16552491 1.0
179.897346196854 115.51666174415033 -999.0 -999.0 0.22566296 1.0
241.5012393809287 154.0767877009622 0.142464 -0.047014 0.34034535 1.0
242.47679050505403 154.52805399511365 0.091254 -0.027622 0.33929443 1.0
182.83915082977845 114.97627788606754 -0.124047 0.38136 0.22762129 1.0
255.6240505296474 159.39522103916764 -0.185626 0.161831 0.3592457 1.0
119.4370001107018 133.56046458083085 -0.022365 -0.398129 0.24862695 1.0
160.3665489615381 162.6724301790402 -0.043141 -0.113216 0.32943994 1.0
160.83646048216934 162.23936763092735 0.19612 -0.159958 0.32884765 1.0
164.89321424481938 159.8909957549511 -0.340574 -0.277171 0.32681853 1.0
139.2722495596823 130.73885178836514 -0.095491 -0.014697 0.24652554 1.0
148.67622013524766 140.33804741484917 0.253158 -0.032948 0.26710707 1.0
164.82428304436556 167.41929367291058 0.091387 0.415526 0.32972577 1.0
116.65110268266864 119.95272989020434 -0.014132 -0.20564 0.20203811 1.0
150.40920577714564 152.09711202292624 -0.131307 0.450872 0.27718866 1.0
131.70159233673934 154.15501986376663 -999.0 -999.0 0.3356904 1.0
125.55973681317585 134.04411699318794 -0.283047 0.097514 0.27594298 1.0
157.5041494174166 152.15640584265867 0.452136 -0.051633 0.33527678 1.0
147.30211752662862 128.2853181516428 -999.0 -999.0 0.26551682 1.0
153.76827988899487 129.0845204108895 -999.0 -999.0 0.26962557 1.0
156.90767939815015 129.06049580899855 -0.110474 0.058426 0.27131093 1.0
202.56357646773156 139.95850180804104 0.140016 0.210318 0.31527713 1.0
209.25462827565818 139.8115391175368 0.039549 -0.064071 0.3160802 1.0
152.42627657552163 93.78100811896127 -0.233843 0.178227 0.18495922 1.0
226.0399187806362 108.1498534927098 -999.0 -999.0 0.23709622 1.0
233.27249071202868 106.24129036774461 -0.143059 -0.279761 0.2345699 1.0
261.71695706385094 118.9216960747795 -0.077859 0.154194 0.27230003 1.0
96.9297149471676 127.62775807385205 -0.273317 -0.031105 0.24734628 1.0
250.96878523250106 155.8970759724619 -999.0 -999.0 0.35805276 1.0
186.09272757025744 98.76203424525077 -0.099664 0.088227 0.19821632 1.0
233.26352721183514 116.27289709803006 0.256902 -0.306085 0.24743791 1.0
111.10612955983483 140.15916465284428 -0.014683 0.184461 0.26786873 1.0
140.83647557970394 162.09006608009622 -0.277093 -0.220015 0.33033502 1.0
121.87848042752562 131.92083481818725 -0.095624 0.02819 0.24864708 1.0
150.54329014466796 160.5980382553946 0.281192 0.110085 0.33018133 1.0
252.14271022753053 162.83846515417525 -0.005417 0.159809 0.3584164 1.0
