X Y e1 e2 Z WEIGHT_SEEING
863.915675626703 380.60357626344035 -0.073775 -0.135912 0.3528983 1.0
738.3610229227181 307.06125093176286 0.166811 -0.063338 0.26580247 1.0
898.20559874107 370.43355610097626 0.171966 -0.013663 0.34446394 1.0
866.3986127812718 350.75655021692 0.330423 0.216647 0.32120714 1.0
698.5751638338272 307.44341560906133 0.156514 -0.478879 0.2872395 1.0
703.2887257114353 331.79032123006255 -0.156354 -0.019422 0.3162091 1.0
708.7629720816853 331.8829245166882 -0.190194 -0.097373 0.31654188 1.0
767.2512674150994 347.1553305390288 -0.068451 0.037919 0.32123214 1.0
708.6281151671402 319.4214296267178 -0.170868 -0.299955 0.28543308 1.0
739.4602152404376 317.8742670397383 0.157392 0.090562 0.290819 1.0
764.0090572169802 341.2011274987175 0.145241 0.131488 0.30973077 1.0
804.4080742111124 346.21711350852746 -0.054301 0.679257 0.3235324 1.0
758.9877736460252 322.0226646563836 -0.568215 -0.318753 0.29131004 1.0
729.9155666594788 316.3652869577504 0.010991 -0.177935 0.27567142 1.0
643.2882624446704 335.3833199299681 0.445204 0.095887 0.31298062 1.0
726.6586628854946 352.12285365455386 0.322693 0.295809 0.33932492 1.0
702.623920224918 324.82135685653225 -0.028843 -0.212194 0.3070089 1.0
743.6702504627643 271.4205097104042 0.098974 -0.179796 0.27554584 1.0
796.7936781127372 305.6451412780943 0.165563 0.248272 0.30595535 1.0
776.2080413896313 281.6940500119833 0.089976 0.081701 0.28355306 1.0
850.4845387427251 332.02288709731357 0.050163 0.367893 0.33330896 1.0
846.9667669213924 324.8419698949559 0.033715 -0.074053 0.32605553 1.0
814.1825866459972 344.719204344471 -0.412707 0.02957 0.32620707 1.0
502.13972648167845 247.54059446231577 0.01561 -0.083891 0.28066364 1.0
572.1350032402479 255.62662463801126 0.349764 -0.042281 0.30551007 1.0
621.9983094505994 294.0134325639446 -0.661631 0.25714 0.35792163 1.0
634.7912131884525 289.32919754809967 0.322406 0.096849 0.35373795 1.0
648.4582980044 289.4040784841557 0.377131 0.092206 0.35702586 1.0
636.7147470699443 286.3560462371094 -0.01992 0.024131 0.35403383 1.0
643.1721985615959 283.570058359775 0.191653 -0.098806 0.356573 1.0
552.8581312449938 298.8992883252418 -0.047701 -0.255014 0.3426232 1.0
577.0352460886434 333.2322004767585 0.226485 -0.026472 0.3396874 1.0
585.8434637694797 335.9861554647558 -0.241344 -0.277015 0.3432103 1.0
613.1734866525994 339.862360899947 0.253331 -0.056784 0.34823334 1.0
607.1974721289357 355.76167653811234 0.475542 -0.151391 0.3560441 1.0
537.4495674850859 293.3993478603614 -0.03646 0.245294 0.26992145 1.0
694.1778209309604 341.11679714461366 0.035315 0.703002 0.34956926 1.0
606.2662239985206 331.77346418746134 0.068242 0.354726 0.3050134 1.0
569.249424880595 266.5019630562056 0.061728 0.100204 0.26041245 1.0
576.5311745360167 265.791745220634 -0.582983 -0.257199 0.26163727 1.0
626.6514800005316 258.04016207640177 0.15213 0.227723 0.26687315 1.0
568.3704673899002 258.53162306281337 -0.041629 0.133837 0.24887031 1.0
708.3249622484511 291.7961127779229 0.168924 -0.128456 0.31280252 1.0
641.0166106130292 261.06833331988435 -0.061908 -0.192311 0.26602772 1.0
685.0745942776482 278.300869999135 -0.229029 0.088833 0.29251838 1.0
672.4222304558292 262.5314677699865 0.20389 0.207411 0.27662984 1.0
650.5423256067322 292.22866906600694 -0.07538 -0.028336 0.28848875 1.0
716.4665365982456 302.3227284231762 0.108263 -0.168603 0.31415462 1.0
719.5999132555324 303.5117862064471 0.202299 -0.304886 0.31653425 1.0
689.6598712087102 284.8886987946817 0.046971 0.038762 0.29434198 1.0
704.1729039764743 270.1301009091947 0.171705 0.214785 0.2865354 1.0
804.3581131467361 303.6690269780599 -0.088423 -0.399296 0.34001654 1.0
648.2043490575976 299.961099815746 -0.162849 -0.057322 0.2896918 1.0
601.4375529258315 265.7243406238466 0.233189 0.080355 0.25053635 1.0
719.6599876584589 306.84348529843976 0.31762 0.367513 0.3137761 1.0
822.8370727525584 314.58361159923464 0.621374 0.070293 0.34731615 1.0
682.4111404553105 315.9202816645443 0.16909 -0.274743 0.30691803 1.0
697.6360735324229 307.69981961373423 0.063839 0.025584 0.30117083 1.0
757.0084949347346 330.2013815449865 -0.115889 0.286056 0.33548927 1.0
756.1911977181244 328.5664289014147 -0.241541 0.589868 0.33377466 1.0
823.1569019653979 322.1454496505367 0.413326 -0.008189 0.3489262 1.0
844.2417666217291 320.59065865706174 0.075064 -0.227089 0.3526595 1.0
845.5118331608198 319.9245878677794 -0.002519 -0.681619 0.35282788 1.0
587.57331954177 332.3355386368843 0.245105 0.091184 0.3356077 1.0
723.1302188913625 301.456443141573 -0.127033 0.077273 0.33620676 1.0
717.9460092489234 296.2201117881599 -0.196451 -0.47213 0.32802892 1.0
662.098083121965 251.7039660611667 -0.122638 0.20584 0.2732926 1.0
597.1584532157107 218.04110134392042 0.029975 -0.066183 0.23259711 1.0
563.799068960601 268.01700851451596 -0.267679 -0.071368 0.25903064 1.0
564.0317330539145 257.52578221357993 0.083172 0.004031 0.24851134 1.0
717.2831674310988 270.2072528993167 -0.051695 0.034294 0.29741666 1.0
602.8166479242901 321.61511420320574 0.049505 -0.041894 0.31426188 1.0
566.5165171757861 259.9134475094004 0.022321 0.147796 0.24748057 1.0
674.2335028863926 252.40012267253502 0.356934 0.204839 0.26760855 1.0
571.563770528177 312.92374579525233 -0.229355 -0.102449 0.29083496 1.0
672.7003507361771 346.26622410281004 0.042559 0.400727 0.3461691 1.0
661.1811441447782 297.6438470443044 0.392283 0.225265 0.29516912 1.0
725.0139641186865 325.81493793831794 -0.212766 0.029594 0.33633235 1.0
813.9625719779825 298.36143506560006 0.000783 -0.339302 0.33625805 1.0
734.924977168046 349.36905815934387 -0.107741 0.016 0.35318536 1.0
716.5287879346483 299.6707670078937 -0.035406 0.058503 0.30058652 1.0
701.6745844209852 321.42080894133704 -0.139771 0.015382 0.31265828 1.0
838.0923785075306 325.9708997000442 -0.096996 -0.216278 0.34929606 1.0
779.0734700381811 297.9038116211823 0.152178 0.168508 0.3093888 1.0
808.4097609704382 300.5519605147211 -0.157031 -0.182084 0.32142237 1.0
617.0048500318252 296.12221563333037 0.282567 -0.049483 0.34799 1.0
612.8233864742243 289.80496527815876 0.366167 -0.035634 0.34106067 1.0
544.087726809327 257.4184030098309 -0.191292 -0.266101 0.2842501 1.0
503.15020145459533 275.9882120148944 -0.000814 0.309218 0.29072878 1.0
542.429695225964 313.4371384751652 0.031575 -0.144595 0.33394864 1.0
552.0908481309598 313.2977627799267 0.165952 0.31415 0.33516085 1.0
516.6164237839254 270.47478636984613 0.031469 -0.016213 0.28129822 1.0
579.7325393427013 267.1203907766385 -0.006974 -0.497861 0.2898788 1.0
615.1672983589318 262.256036731843 -0.186655 -0.065917 0.293749 1.0
543.4561008959465 315.083268385663 0.193041 0.604956 0.32923964 1.0
670.1404781833593 288.7433392990746 0.034745 -0.172272 0.3269212 1.0
542.3191959013213 232.92311635708347 -0.189224 -0.362511 0.24279143 1.0
663.9947671460859 279.70861878497954 0.041104 0.207967 0.31732437 1.0
498.77743631549896 209.22451577004003 -0.303161 -0.218422 0.21414201 1.0
586.6834562138009 295.8471584014847 0.045346 -0.221693 0.30683967 1.0
516.621483789655 255.14701947626511 0.349605 0.259641 0.2514224 1.0
735.44754868537 279.2680383634171 0.011796 -0.079609 0.33292624 1.0
