X Y e1 e2 Z WEIGHT_SEEING
283.2908314936898 -314.25521866267314 0.021448 0.074483 0.2735188 1.0
383.69318543047376 -338.3850666116322 0.285441 0.552708 0.3029987 1.0
244.56320711005594 -237.01511778658576 -999.0 -999.0 0.19183983 1.0
364.257855853059 -340.28899091884784 -999.0 -999.0 0.31273958 1.0
332.2420911848553 -295.9727012161753 0.221881 0.179001 0.25635716 1.0
319.8214502697183 -301.02433949311114 -999.0 -999.0 0.268611 1.0
298.995778738229 -272.8684858582145 -0.057003 0.042023 0.2356571 1.0
395.04859096747515 -349.5121305811985 0.086838 0.167042 0.33382413 1.0
368.3489623768055 -313.62109288391173 0.495752 0.208136 0.2833586 1.0
289.23952994788635 -290.29246132715286 0.411401 -0.192416 0.2595629 1.0
343.50218344668866 -316.4210558715254 0.279435 0.009288 0.29498467 1.0
386.8565728810804 -356.0347104209614 0.465883 -0.146235 0.34799966 1.0
382.9417915391889 -320.9143649929679 -0.002624 0.046146 0.30094174 1.0
391.08339573401855 -322.6227890071487 -0.052444 0.009593 0.3021114 1.0
278.59994143863037 -286.54150292570085 -0.05616 0.078389 0.26134706 1.0
366.16924466886167 -301.285465343143 0.214002 0.050705 0.2792953 1.0
359.0142667679148 -289.96764644266347 0.099728 -0.188138 0.26456317 1.0
407.568312481022 -327.27464486234146 0.220829 -0.401541 0.3139753 1.0
380.74813258354726 -304.51508409093435 -0.050931 -0.020408 0.28316385 1.0
394.1302544675908 -339.29578234683044 0.153855 0.262023 0.33919784 1.0
318.57599716400836 -335.6880314400531 0.382171 0.721293 0.3026453 1.0
409.93921693507184 -375.5361745724481 0.154098 0.320875 0.35983768 1.0
398.33734918705886 -358.9183121620446 0.171323 -0.008718 0.33501118 1.0
435.24896653124387 -374.46572580831696 0.072718 0.37838 0.35684094 1.0
301.1500199184196 -323.3545406538516 0.036636 0.180838 0.2921992 1.0
305.5669409063504 -306.6623273031442 -0.275511 0.438106 0.2721973 1.0
347.92042577599966 -342.99145303850787 -0.190602 0.625024 0.3196503 1.0
356.5228900367447 -331.6346927784781 -0.06684 -0.279698 0.30456933 1.0
339.27774244645 -329.68122897302277 -0.172061 0.253144 0.30796385 1.0
358.65475181166755 -338.7013708340914 0.44055 -0.329163 0.32149994 1.0
360.38575117841503 -339.6600492082993 -0.150506 0.236763 0.3205358 1.0
346.73238104041377 -309.00057023716903 -0.25559 -0.150598 0.2819869 1.0
266.2921772377089 -224.16624804348504 -0.19406 -0.188718 0.18335955 1.0
386.2115093449901 -318.09730283960334 -0.129537 0.061714 0.29290152 1.0
434.10918913465 -356.40816660124864 0.483347 0.036568 0.34505132 1.0
358.6109543981065 -353.13340540333417 -0.176307 0.054919 0.34834746 1.0
351.1359489149517 -345.5284906445201 0.071766 0.214175 0.33748767 1.0
361.708025723089 -352.28981805815664 0.537965 -0.018272 0.3484642 1.0
361.53136327794925 -336.32040987335625 -999.0 -999.0 0.32260382 1.0
365.7259192090281 -337.52849042020665 0.217432 0.058062 0.32495186 1.0
368.56271955237537 -336.85631871312484 -0.019777 0.147223 0.32612514 1.0
425.30533183114204 -350.4108766302589 0.319315 -0.06809 0.34566623 1.0
282.790383291721 -285.6638106801604 -0.600789 -0.127767 0.26250958 1.0
299.8877535485156 -300.5338698556731 -0.034635 0.027758 0.28293702 1.0
378.9251411703769 -342.8121467031711 -999.0 -999.0 0.3412693 1.0
370.27522098681874 -329.5014345915338 0.297936 0.183341 0.32100648 1.0
379.9098844700676 -328.78842827368425 0.373221 0.17381 0.32164255 1.0
413.2685484784031 -330.4183163332945 -0.001852 -0.033192 0.3211668 1.0
307.7282060362838 -304.48413544534833 0.02716 0.008903 0.29484248 1.0
323.8711042032653 -300.68795311833634 0.313065 0.220933 0.28884894 1.0
405.79555945911846 -329.6432520859171 0.182949 -0.13408 0.3293456 1.0
339.4861617460435 -309.0840900811933 -0.170218 0.222455 0.30613175 1.0
283.6481450167117 -241.16363071703154 0.560076 -0.125891 0.21794312 1.0
341.3884576988607 -289.0465177724684 0.080427 -0.178874 0.27711457 1.0
372.0912382881401 -300.9387770373413 -0.658591 -0.252678 0.29558697 1.0
324.15861096593443 -308.9695062733803 -0.376008 -0.594033 0.3131246 1.0
321.10780074833974 -303.5963175840758 0.050934 0.123639 0.3055122 1.0
401.9254085164541 -326.94478001847534 -0.277155 0.175978 0.33947024 1.0
401.6851385665466 -325.4765902038644 -0.368267 -0.001118 0.33651 1.0
355.75254430713045 -313.19066719660833 0.18325 0.258076 0.3285899 1.0
397.9487974245079 -329.19588325472915 0.341873 -0.045736 0.35369107 1.0
396.29146166474357 -328.3076022636805 -0.178589 0.269724 0.35255194 1.0
419.37891422159885 -324.1966294139836 0.256557 0.045835 0.34538186 1.0
347.28012469412255 -291.4614163894209 -0.160303 -0.636481 0.30247164 1.0
360.3037628566011 -290.07123104700787 -0.04707 0.208294 0.29878998 1.0
367.9197613728361 -282.5049277964208 0.240144 -0.317502 0.28699014 1.0
417.47253565645445 -311.0171643496252 -0.027152 -0.083952 0.3286106 1.0
349.40621486222113 -308.78113480835054 -0.349251 -0.013571 0.295747 1.0
321.3014278128325 -290.23997844034574 0.080892 0.147182 0.27818224 1.0
323.1526318068573 -292.0487345977632 -0.047178 0.178236 0.28031024 1.0
344.96908775999407 -306.40444277996363 -0.233032 -0.003235 0.30129814 1.0
344.3281442754692 -301.41342954839115 -0.018954 0.132361 0.2920828 1.0
405.95763987248927 -328.1185102251975 -0.24455 0.268726 0.3304843 1.0
420.18434702482637 -327.16191745930786 -0.193287 -0.061629 0.3267731 1.0
321.81735151624724 -304.1143088481253 -0.043386 0.123439 0.3035117 1.0
362.11734726872174 -338.71521601709634 -0.071115 -0.085884 0.35652617 1.0
312.6008508285121 -287.70437337365496 -0.122502 0.321281 0.27942726 1.0
345.10992810093654 -310.9182714630606 -0.058609 0.221117 0.3144852 1.0
372.3912079447205 -313.92310260368527 0.094504 0.264259 0.31689304 1.0
374.02680097663 -315.0896877208597 -0.193551 0.371105 0.31861538 1.0
333.80720005465935 -278.86053226872366 0.103762 -0.138263 0.27466378 1.0
380.20715720236484 -302.9942201356038 0.040909 -0.237627 0.3064862 1.0
347.8739596750191 -310.13385647877584 0.428281 0.163735 0.32804516 1.0
355.18755926996306 -292.4994243913348 -0.347154 0.217739 0.30054733 1.0
364.35021026134217 -293.0393431448686 -0.07498 -0.020942 0.29948893 1.0
380.3808444102719 -289.5135700831577 -0.064308 0.560461 0.29557315 1.0
392.7691709580945 -293.4080765248017 -0.162142 0.137232 0.29997164 1.0
336.1215563367299 -266.7685613150569 -0.087003 0.1935 0.27000543 1.0
303.6522946532717 -360.55781206417157 0.31217 0.029232 0.3006332 1.0
285.9616057015216 -336.42158389673176 0.092998 -0.078906 0.27823946 1.0
