0.5 0.5 0.5 1.57478 0.36489
0.591034 0.591034 0.591034 1.94728 0.22192
0.698643 0.698643 0.698643 1.89283 0.115288
0.825844 0.825844 0.825844 1.51245 0.0338672
0.976204 0.976204 0.976204 1.02457 0.0334543
1.15394 1.15394 1.15394 0.561024 0.223765
1.36404 1.36404 1.36404 0.191906 0.442614
1.61239 1.61239 1.61239 -0.0750687 0.504493
1.90595 1.90595 1.90595 -0.279862 0.43042
2.25296 2.25296 2.25296 -0.406437 0.305883
2.66316 2.66316 2.66316 -0.437916 0.205668
3.14804 3.14804 3.14804 -0.389181 0.147738
3.72119 3.72119 3.72119 -0.290126 0.112297
4.39871 4.39871 4.39871 -0.179653 0.0866198
5.19957 5.19957 5.19957 -0.0897368 0.065861
6.14625 6.14625 6.14625 -0.03486 0.0481271
7.26529 7.26529 7.26529 -0.00877206 0.0333534
8.58808 8.58808 8.58808 0.000173652 0.0277776
10.1517 10.1517 10.1517 -0.000179167 0.0320868
12 12 12 -0.00262676 0.0367497
