0.5 0.5 0.5 -0.216167 0.257882
0.591034 0.591034 0.591034 -0.182653 0.493226
0.698643 0.698643 0.698643 -0.0812102 0.649129
0.825844 0.825844 0.825844 -0.00455517 0.659914
0.976204 0.976204 0.976204 -0.0315839 0.619795
1.15394 1.15394 1.15394 -0.242685 0.608545
1.36404 1.36404 1.36404 -0.591155 0.630329
1.61239 1.61239 1.61239 -0.80533 0.596233
1.90595 1.90595 1.90595 -0.748737 0.446672
2.25296 2.25296 2.25296 -0.530338 0.240656
2.66316 2.66316 2.66316 -0.297771 0.0733236
3.14804 3.14804 3.14804 -0.126421 -0.01802
3.72119 3.72119 3.72119 -0.0251736 -0.0423383
4.39871 4.39871 4.39871 0.0227196 -0.03243
5.19957 5.19957 5.19957 0.0376119 -0.0188713
6.14625 6.14625 6.14625 0.0408337 -0.0120422
7.26529 7.26529 7.26529 0.0444067 -0.00998505
8.58808 8.58808 8.58808 0.0462575 -0.00797815
10.1517 10.1517 10.1517 0.041767 -0.0052988
12 12 12 0.0308317 -0.00375077
