0.5 0.5 0.5 -0.428906 -0.154647
0.591034 0.591034 0.591034 -0.379285 -0.339184
0.698643 0.698643 0.698643 -0.216132 -0.616941
0.825844 0.825844 0.825844 -0.0246737 -0.853182
0.976204 0.976204 0.976204 0.132284 -0.9383
1.15394 1.15394 1.15394 0.18993 -0.844419
1.36404 1.36404 1.36404 0.136181 -0.582541
1.61239 1.61239 1.61239 0.0795273 -0.279423
1.90595 1.90595 1.90595 0.0926431 -0.0165313
2.25296 2.25296 2.25296 0.132016 0.195348
2.66316 2.66316 2.66316 0.161279 0.315619
3.14804 3.14804 3.14804 0.162932 0.349001
3.72119 3.72119 3.72119 0.123002 0.321415
4.39871 4.39871 4.39871 0.0493869 0.257663
5.19957 5.19957 5.19957 -0.019893 0.172399
6.14625 6.14625 6.14625 -0.0497523 0.0910056
7.26529 7.26529 7.26529 -0.0453932 0.045466
8.58808 8.58808 8.58808 -0.0239371 0.0312872
10.1517 10.1517 10.1517 -0.00067183 0.0317224
12 12 12 0.0190052 0.0368862
