0.5 0.5 0.5 0.387129 -0.132317
0.591034 0.591034 0.591034 0.456091 0.0133099
0.698643 0.698643 0.698643 0.543983 0.0244907
0.825844 0.825844 0.825844 0.647747 -0.101165
0.976204 0.976204 0.976204 0.742481 -0.308742
1.15394 1.15394 1.15394 0.820638 -0.434322
1.36404 1.36404 1.36404 0.824262 -0.398777
1.61239 1.61239 1.61239 0.721414 -0.258942
1.90595 1.90595 1.90595 0.549686 -0.12038
2.25296 2.25296 2.25296 0.35519 -0.0609998
2.66316 2.66316 2.66316 0.180525 -0.0789513
3.14804 3.14804 3.14804 0.0416723 -0.125384
3.72119 3.72119 3.72119 -0.0493742 -0.160319
4.39871 4.39871 4.39871 -0.0846398 -0.177958
5.19957 5.19957 5.19957 -0.080932 -0.177508
6.14625 6.14625 6.14625 -0.0661418 -0.150915
7.26529 7.26529 7.26529 -0.0564831 -0.104802
8.58808 8.58808 8.58808 -0.0490105 -0.0573033
10.1517 10.1517 10.1517 -0.0379117 -0.0213638
12 12 12 -0.0250779 -0.0013836
