0.5 0.5 0.5 -0.428894 -0.154778
0.591034 0.591034 0.591034 -0.379647 -0.33986
0.698643 0.698643 0.698643 -0.218411 -0.618787
0.825844 0.825844 0.825844 -0.0292062 -0.851494
0.976204 0.976204 0.976204 0.127312 -0.926952
1.15394 1.15394 1.15394 0.185723 -0.821075
1.36404 1.36404 1.36404 0.138496 -0.548199
1.61239 1.61239 1.61239 0.11801 -0.252494
1.90595 1.90595 1.90595 0.205333 -0.00634732
2.25296 2.25296 2.25296 0.318044 0.206705
2.66316 2.66316 2.66316 0.366283 0.338804
3.14804 3.14804 3.14804 0.32629 0.371389
3.72119 3.72119 3.72119 0.222118 0.310791
4.39871 4.39871 4.39871 0.0930281 0.211437
5.19957 5.19957 5.19957 -0.0202083 0.12624
6.14625 6.14625 6.14625 -0.0768517 0.0518437
7.26529 7.26529 7.26529 -0.0760126 -0.0054456
8.58808 8.58808 8.58808 -0.0390857 -0.0321809
10.1517 10.1517 10.1517 0.00220723 -0.0302237
12 12 12 0.0329121 -0.0131051
