0.5 0.5 0.5 -0.857865 0.509641
0.591034 0.591034 0.591034 -0.867615 0.450771
0.698643 0.698643 0.698643 -0.582478 0.189493
0.825844 0.825844 0.825844 -0.290445 -0.226293
0.976204 0.976204 0.976204 -0.184768 -0.579734
1.15394 1.15394 1.15394 -0.19601 -0.662779
1.36404 1.36404 1.36404 -0.236064 -0.499202
1.61239 1.61239 1.61239 -0.258428 -0.236781
1.90595 1.90595 1.90595 -0.23732 -0.00823643
2.25296 2.25296 2.25296 -0.173711 0.127543
2.66316 2.66316 2.66316 -0.096305 0.166896
3.14804 3.14804 3.14804 -0.0373088 0.132507
3.72119 3.72119 3.72119 0.00143591 0.0750278
4.39871 4.39871 4.39871 0.0299912 0.034334
5.19957 5.19957 5.19957 0.0563407 0.0150003
6.14625 6.14625 6.14625 0.0790893 0.00742976
7.26529 7.26529 7.26529 0.0881319 0.00283082
8.58808 8.58808 8.58808 0.079768 -0.004231
10.1517 10.1517 10.1517 0.0619418 -0.0117101
12 12 12 0.0424423 -0.0155706
