0.5 0.5 0.5 -0.0538178 -0.225503
0.591034 0.591034 0.591034 0.0680336 -0.19067
0.698643 0.698643 0.698643 0.155176 -0.147722
0.825844 0.825844 0.825844 0.256181 -0.137005
0.976204 0.976204 0.976204 0.294631 -0.174342
1.15394 1.15394 1.15394 0.294337 -0.249348
1.36404 1.36404 1.36404 0.337314 -0.327173
1.61239 1.61239 1.61239 0.362801 -0.394311
1.90595 1.90595 1.90595 0.297355 -0.35657
2.25296 2.25296 2.25296 0.186273 -0.182001
2.66316 2.66316 2.66316 0.0622184 0.00554456
3.14804 3.14804 3.14804 -0.0863954 0.113142
3.72119 3.72119 3.72119 -0.20438 0.134618
4.39871 4.39871 4.39871 -0.231004 0.0935366
5.19957 5.19957 5.19957 -0.183777 0.0318956
6.14625 6.14625 6.14625 -0.120179 -0.0149748
7.26529 7.26529 7.26529 -0.0719168 -0.0334401
8.58808 8.58808 8.58808 -0.0361431 -0.0239779
10.1517 10.1517 10.1517 -0.00735861 0.00413764
12 12 12 0.0129761 0.0370708
