0.5 0.5 0.5 0.177699 0.354026
0.591034 0.591034 0.591034 0.263417 0.286564
0.698643 0.698643 0.698643 0.264397 0.199323
0.825844 0.825844 0.825844 0.200952 0.0867627
0.976204 0.976204 0.976204 0.14333 0.00850655
1.15394 1.15394 1.15394 0.118124 -0.00254776
1.36404 1.36404 1.36404 0.0807882 0.0139071
1.61239 1.61239 1.61239 0.0220423 0.0185299
1.90595 1.90595 1.90595 -0.0174529 0.0227682
2.25296 2.25296 2.25296 -0.0353132 0.041582
2.66316 2.66316 2.66316 -0.0453596 0.0573238
3.14804 3.14804 3.14804 -0.0483556 0.0614257
3.72119 3.72119 3.72119 -0.0361132 0.0645285
4.39871 4.39871 4.39871 -0.00962414 0.068735
5.19957 5.19957 5.19957 0.0192064 0.0669415
6.14625 6.14625 6.14625 0.0304833 0.0576307
7.26529 7.26529 7.26529 0.0212333 0.0467162
8.58808 8.58808 8.58808 0.0136119 0.0359542
10.1517 10.1517 10.1517 0.0169012 0.0248759
12 12 12 0.0279159 0.0120411
