0.5 0.5 0.5 0.0296588 -0.191697
0.591034 0.591034 0.591034 0.00533382 -0.0890665
0.698643 0.698643 0.698643 0.0159152 -0.0183662
0.825844 0.825844 0.825844 0.102154 0.0336079
0.976204 0.976204 0.976204 0.244634 0.0365119
1.15394 1.15394 1.15394 0.39173 -0.00817298
1.36404 1.36404 1.36404 0.468176 -0.0229644
1.61239 1.61239 1.61239 0.475571 0.0156213
1.90595 1.90595 1.90595 0.413081 0.112151
2.25296 2.25296 2.25296 0.251107 0.23685
2.66316 2.66316 2.66316 0.0409961 0.268991
3.14804 3.14804 3.14804 -0.0978552 0.173106
3.72119 3.72119 3.72119 -0.127074 0.0363974
4.39871 4.39871 4.39871 -0.102537 -0.0633935
5.19957 5.19957 5.19957 -0.0804128 -0.107331
6.14625 6.14625 6.14625 -0.0720082 -0.116058
7.26529 7.26529 7.26529 -0.067069 -0.111387
8.58808 8.58808 8.58808 -0.0590925 -0.101388
10.1517 10.1517 10.1517 -0.050447 -0.0913891
12 12 12 -0.0450368 -0.087755
