0.5 0.5 0.5 0.220856 0.440407
0.591034 0.591034 0.591034 0.268687 0.406281
0.698643 0.698643 0.698643 0.279362 0.33321
0.825844 0.825844 0.825844 0.263395 0.214083
0.976204 0.976204 0.976204 0.27385 0.0448356
1.15394 1.15394 1.15394 0.304382 -0.156539
1.36404 1.36404 1.36404 0.341674 -0.380969
1.61239 1.61239 1.61239 0.332018 -0.544432
1.90595 1.90595 1.90595 0.276541 -0.558219
2.25296 2.25296 2.25296 0.209717 -0.450547
2.66316 2.66316 2.66316 0.123847 -0.323245
3.14804 3.14804 3.14804 0.0400839 -0.238183
3.72119 3.72119 3.72119 -0.0119967 -0.175487
4.39871 4.39871 4.39871 -0.0346579 -0.115127
5.19957 5.19957 5.19957 -0.0349047 -0.0629612
6.14625 6.14625 6.14625 -0.018482 -0.0244835
7.26529 7.26529 7.26529 0.000555179 0.000793286
8.58808 8.58808 8.58808 0.0100129 0.0145954
10.1517 10.1517 10.1517 0.00633337 0.0190318
12 12 12 -0.00360587 0.0156631
