0.5 0.5 0.5 0.666968 -0.0106065
0.591034 0.591034 0.591034 0.484805 -0.165788
0.698643 0.698643 0.698643 0.287362 -0.246173
0.825844 0.825844 0.825844 0.0712758 -0.275344
0.976204 0.976204 0.976204 -0.0929023 -0.304525
1.15394 1.15394 1.15394 -0.190397 -0.293809
1.36404 1.36404 1.36404 -0.27506 -0.266643
1.61239 1.61239 1.61239 -0.348882 -0.284892
1.90595 1.90595 1.90595 -0.389587 -0.337353
2.25296 2.25296 2.25296 -0.321541 -0.40687
2.66316 2.66316 2.66316 -0.12205 -0.447581
3.14804 3.14804 3.14804 0.0541277 -0.42047
3.72119 3.72119 3.72119 0.0907452 -0.34455
4.39871 4.39871 4.39871 0.0475395 -0.252518
5.19957 5.19957 5.19957 0.00380454 -0.177106
6.14625 6.14625 6.14625 -0.00471513 -0.146951
7.26529 7.26529 7.26529 0.0151148 -0.149599
8.58808 8.58808 8.58808 0.0320427 -0.147258
10.1517 10.1517 10.1517 0.0396838 -0.123229
12 12 12 0.0419243 -0.091375
