0.5 0.5 0.5 -0.207161 -1.3801
0.591034 0.591034 0.591034 -0.0604248 -1.25216
0.698643 0.698643 0.698643 0.264669 -1.29984
0.825844 0.825844 0.825844 0.552479 -1.4382
0.976204 0.976204 0.976204 0.5952 -1.53124
1.15394 1.15394 1.15394 0.39078 -1.40599
1.36404 1.36404 1.36404 0.100707 -1.03045
1.61239 1.61239 1.61239 -0.128696 -0.607121
1.90595 1.90595 1.90595 -0.234984 -0.291378
2.25296 2.25296 2.25296 -0.229154 -0.0736892
2.66316 2.66316 2.66316 -0.187009 0.0819871
3.14804 3.14804 3.14804 -0.176451 0.189013
3.72119 3.72119 3.72119 -0.19259 0.252445
4.39871 4.39871 4.39871 -0.201979 0.264948
5.19957 5.19957 5.19957 -0.184836 0.225682
6.14625 6.14625 6.14625 -0.141544 0.155949
7.26529 7.26529 7.26529 -0.0926099 0.0828517
8.58808 8.58808 8.58808 -0.0551444 0.0264445
10.1517 10.1517 10.1517 -0.0286528 -0.00428688
12 12 12 -0.0137754 -0.0133298
