0.5 0.5 0.5 0.6841 -0.97886
0.591034 0.591034 0.591034 0.928665 -1.05196
0.698643 0.698643 0.698643 1.05521 -1.1658
0.825844 0.825844 0.825844 0.81289 -1.09427
0.976204 0.976204 0.976204 0.248219 -0.820214
1.15394 1.15394 1.15394 -0.305663 -0.473073
1.36404 1.36404 1.36404 -0.573527 -0.206561
1.61239 1.61239 1.61239 -0.571825 -0.10473
1.90595 1.90595 1.90595 -0.448058 -0.1372
2.25296 2.25296 2.25296 -0.318321 -0.216141
2.66316 2.66316 2.66316 -0.22979 -0.283459
3.14804 3.14804 3.14804 -0.180503 -0.310344
3.72119 3.72119 3.72119 -0.161015 -0.286863
4.39871 4.39871 4.39871 -0.152617 -0.236941
5.19957 5.19957 5.19957 -0.140265 -0.186771
6.14625 6.14625 6.14625 -0.120079 -0.142398
7.26529 7.26529 7.26529 -0.0939221 -0.107878
8.58808 8.58808 8.58808 -0.0666286 -0.0862726
10.1517 10.1517 10.1517 -0.0396982 -0.0693639
12 12 12 -0.0153543 -0.0498913
