0.5 0.5 0.5 0.428746 -0.110084
0.591034 0.591034 0.591034 0.498403 -0.189798
0.698643 0.698643 0.698643 0.423944 -0.237196
0.825844 0.825844 0.825844 0.25579 -0.274103
0.976204 0.976204 0.976204 0.0967369 -0.291582
1.15394 1.15394 1.15394 -0.0788641 -0.233816
1.36404 1.36404 1.36404 -0.211883 -0.152339
1.61239 1.61239 1.61239 -0.215897 -0.126942
1.90595 1.90595 1.90595 -0.182061 -0.109863
2.25296 2.25296 2.25296 -0.17321 -0.0364346
2.66316 2.66316 2.66316 -0.166728 0.0639663
3.14804 3.14804 3.14804 -0.163185 0.106428
3.72119 3.72119 3.72119 -0.161925 0.0825937
4.39871 4.39871 4.39871 -0.145762 0.0557853
5.19957 5.19957 5.19957 -0.118621 0.0482032
6.14625 6.14625 6.14625 -0.101018 0.0373642
7.26529 7.26529 7.26529 -0.0935896 0.0168956
8.58808 8.58808 8.58808 -0.0834153 0.00168911
10.1517 10.1517 10.1517 -0.0653578 -0.00276247
12 12 12 -0.0422543 -0.00419414
