0.5 0.5 0.5 0.651696 0.346486
0.591034 0.591034 0.591034 0.568329 0.41519
0.698643 0.698643 0.698643 0.308401 0.485068
0.825844 0.825844 0.825844 -0.00276154 0.571933
0.976204 0.976204 0.976204 -0.163746 0.600379
1.15394 1.15394 1.15394 -0.142074 0.543908
1.36404 1.36404 1.36404 -0.0630703 0.415974
1.61239 1.61239 1.61239 -0.031216 0.251592
1.90595 1.90595 1.90595 -0.0662306 0.105374
2.25296 2.25296 2.25296 -0.154057 0.00392453
2.66316 2.66316 2.66316 -0.24911 -0.0637835
3.14804 3.14804 3.14804 -0.309857 -0.0964229
3.72119 3.72119 3.72119 -0.316224 -0.103375
4.39871 4.39871 4.39871 -0.262193 -0.10161
5.19957 5.19957 5.19957 -0.180371 -0.0955098
6.14625 6.14625 6.14625 -0.106914 -0.0859512
7.26529 7.26529 7.26529 -0.0533356 -0.0731433
8.58808 8.58808 8.58808 -0.0171964 -0.0563533
10.1517 10.1517 10.1517 0.00474084 -0.0343775
12 12 12 0.015421 -0.0127499
