0.5 0.5 0.5 0.947426 -1.06009
0.591034 0.591034 0.591034 0.947798 -1.13867
0.698643 0.698643 0.698643 0.876017 -1.10747
0.825844 0.825844 0.825844 0.864251 -1.03545
0.976204 0.976204 0.976204 0.898609 -0.989328
1.15394 1.15394 1.15394 0.907117 -0.961383
1.36404 1.36404 1.36404 0.831712 -0.844168
1.61239 1.61239 1.61239 0.654359 -0.58096
1.90595 1.90595 1.90595 0.390941 -0.283979
2.25296 2.25296 2.25296 0.116928 -0.117897
2.66316 2.66316 2.66316 -0.0867973 -0.0941893
3.14804 3.14804 3.14804 -0.202922 -0.10291
3.72119 3.72119 3.72119 -0.243988 -0.101807
4.39871 4.39871 4.39871 -0.233716 -0.105203
5.19957 5.19957 5.19957 -0.195795 -0.114533
6.14625 6.14625 6.14625 -0.145619 -0.123762
7.26529 7.26529 7.26529 -0.100224 -0.123632
8.58808 8.58808 8.58808 -0.0669814 -0.111421
10.1517 10.1517 10.1517 -0.040946 -0.0975612
12 12 12 -0.0180225 -0.0885967
