0.5 0.5 0.5 0.166159 -0.277308
0.591034 0.591034 0.591034 -0.0160159 -0.509089
0.698643 0.698643 0.698643 -0.263965 -0.840397
0.825844 0.825844 0.825844 -0.43691 -1.13558
0.976204 0.976204 0.976204 -0.59966 -1.33653
1.15394 1.15394 1.15394 -0.717307 -1.3367
1.36404 1.36404 1.36404 -0.610657 -1.15783
1.61239 1.61239 1.61239 -0.373537 -0.960631
1.90595 1.90595 1.90595 -0.22277 -0.850994
2.25296 2.25296 2.25296 -0.188676 -0.786767
2.66316 2.66316 2.66316 -0.179209 -0.738211
3.14804 3.14804 3.14804 -0.145379 -0.69867
3.72119 3.72119 3.72119 -0.121408 -0.628014
4.39871 4.39871 4.39871 -0.114947 -0.52318
5.19957 5.19957 5.19957 -0.113745 -0.401566
6.14625 6.14625 6.14625 -0.119783 -0.279909
7.26529 7.26529 7.26529 -0.123991 -0.184067
8.58808 8.58808 8.58808 -0.114356 -0.125464
10.1517 10.1517 10.1517 -0.0897606 -0.0919008
12 12 12 -0.0584522 -0.0662855
