0.5 0.5 0.5 0.801486 0.457723
0.591034 0.591034 0.591034 0.783433 0.162037
0.698643 0.698643 0.698643 0.769544 -0.206818
0.825844 0.825844 0.825844 0.856381 -0.549235
0.976204 0.976204 0.976204 0.945155 -0.688509
1.15394 1.15394 1.15394 0.867662 -0.553813
1.36404 1.36404 1.36404 0.656705 -0.303375
1.61239 1.61239 1.61239 0.454804 -0.164073
1.90595 1.90595 1.90595 0.284475 -0.160356
2.25296 2.25296 2.25296 0.115485 -0.204005
2.66316 2.66316 2.66316 -0.0206099 -0.242575
3.14804 3.14804 3.14804 -0.0900419 -0.236517
3.72119 3.72119 3.72119 -0.1071 -0.176936
4.39871 4.39871 4.39871 -0.100629 -0.104594
5.19957 5.19957 5.19957 -0.0843716 -0.0530596
6.14625 6.14625 6.14625 -0.0640984 -0.0244295
7.26529 7.26529 7.26529 -0.0422722 -0.00951562
8.58808 8.58808 8.58808 -0.0186628 0.000910379
10.1517 10.1517 10.1517 0.00388387 0.00794532
12 12 12 0.019866 0.00775958
