0.5 0.5 0.5 -0.226497 0.475466
0.591034 0.591034 0.591034 -0.461168 0.33084
0.698643 0.698643 0.698643 -0.653886 0.269068
0.825844 0.825844 0.825844 -0.813142 0.315513
0.976204 0.976204 0.976204 -0.995632 0.343329
1.15394 1.15394 1.15394 -1.15549 0.243438
1.36404 1.36404 1.36404 -1.17874 0.0221242
1.61239 1.61239 1.61239 -1.03065 -0.277369
1.90595 1.90595 1.90595 -0.768624 -0.54327
2.25296 2.25296 2.25296 -0.50695 -0.660322
2.66316 2.66316 2.66316 -0.326524 -0.600665
3.14804 3.14804 3.14804 -0.22267 -0.415864
3.72119 3.72119 3.72119 -0.180719 -0.215922
4.39871 4.39871 4.39871 -0.18817 -0.0682712
5.19957 5.19957 5.19957 -0.201746 0.0272242
6.14625 6.14625 6.14625 -0.19619 0.0699921
7.26529 7.26529 7.26529 -0.179364 0.0598614
8.58808 8.58808 8.58808 -0.157102 0.0246195
10.1517 10.1517 10.1517 -0.127633 -0.00758541
12 12 12 -0.0957845 -0.0285549
