0.5 0.5 0.5 0.11442 -1.04599
0.591034 0.591034 0.591034 0.0291502 -0.629159
0.698643 0.698643 0.698643 -0.0969028 -0.2273
0.825844 0.825844 0.825844 -0.223461 0.0658308
0.976204 0.976204 0.976204 -0.140669 0.312874
1.15394 1.15394 1.15394 0.0850726 0.479042
1.36404 1.36404 1.36404 0.190359 0.403789
1.61239 1.61239 1.61239 0.166926 0.18448
1.90595 1.90595 1.90595 0.150661 -0.0109044
2.25296 2.25296 2.25296 0.18043 -0.136244
2.66316 2.66316 2.66316 0.184586 -0.178612
3.14804 3.14804 3.14804 0.138468 -0.162229
3.72119 3.72119 3.72119 0.0807296 -0.146307
4.39871 4.39871 4.39871 0.0402207 -0.152108
5.19957 5.19957 5.19957 0.0146313 -0.156327
6.14625 6.14625 6.14625 -0.0136252 -0.137743
7.26529 7.26529 7.26529 -0.0436969 -0.0993568
8.58808 8.58808 8.58808 -0.0508358 -0.0615226
10.1517 10.1517 10.1517 -0.0306971 -0.0434582
12 12 12 -0.00158801 -0.0442761
