0.5 0.5 0.5 0.0250125 1.61397
0.591034 0.591034 0.591034 0.470552 1.4666
0.698643 0.698643 0.698643 0.821215 0.926445
0.825844 0.825844 0.825844 0.957512 0.410042
0.976204 0.976204 0.976204 0.903884 0.354191
1.15394 1.15394 1.15394 0.75688 0.552805
1.36404 1.36404 1.36404 0.56036 0.667144
1.61239 1.61239 1.61239 0.274552 0.683607
1.90595 1.90595 1.90595 -0.0356343 0.647352
2.25296 2.25296 2.25296 -0.273562 0.556448
2.66316 2.66316 2.66316 -0.385869 0.419832
3.14804 3.14804 3.14804 -0.382482 0.280053
3.72119 3.72119 3.72119 -0.329592 0.172927
4.39871 4.39871 4.39871 -0.284029 0.105233
5.19957 5.19957 5.19957 -0.25581 0.0684502
6.14625 6.14625 6.14625 -0.225868 0.0544611
7.26529 7.26529 7.26529 -0.19083 0.0508675
8.58808 8.58808 8.58808 -0.163046 0.0456277
10.1517 10.1517 10.1517 -0.145686 0.0385391
12 12 12 -0.12701 0.0345745
