0.5 0.5 0.5 -0.391102 -1.74729
0.591034 0.591034 0.591034 -0.0978304 -1.6592
0.698643 0.698643 0.698643 0.253169 -1.70415
0.825844 0.825844 0.825844 0.494751 -1.8956
0.976204 0.976204 0.976204 0.567242 -2.0134
1.15394 1.15394 1.15394 0.466537 -1.86716
1.36404 1.36404 1.36404 0.212522 -1.48154
1.61239 1.61239 1.61239 -0.122719 -1.00125
1.90595 1.90595 1.90595 -0.413485 -0.571994
2.25296 2.25296 2.25296 -0.564646 -0.246186
2.66316 2.66316 2.66316 -0.576077 -0.0161846
3.14804 3.14804 3.14804 -0.497152 0.127756
3.72119 3.72119 3.72119 -0.384408 0.20029
4.39871 4.39871 4.39871 -0.285168 0.213057
5.19957 5.19957 5.19957 -0.206748 0.175518
6.14625 6.14625 6.14625 -0.135875 0.111024
7.26529 7.26529 7.26529 -0.0736233 0.0481229
8.58808 8.58808 8.58808 -0.0304495 0.00555745
10.1517 10.1517 10.1517 -0.00734216 -0.014156
12 12 12 -0.000216478 -0.0184468
