0.5 0.5 0.5 0.880902 -0.0131511
0.591034 0.591034 0.591034 0.84641 -0.0550625
0.698643 0.698643 0.698643 0.770518 -0.0541147
0.825844 0.825844 0.825844 0.645368 0.00843981
0.976204 0.976204 0.976204 0.492907 0.105088
1.15394 1.15394 1.15394 0.362495 0.146662
1.36404 1.36404 1.36404 0.280529 0.0926335
1.61239 1.61239 1.61239 0.234954 -0.0280998
1.90595 1.90595 1.90595 0.203585 -0.15097
2.25296 2.25296 2.25296 0.169724 -0.239395
2.66316 2.66316 2.66316 0.132017 -0.269922
3.14804 3.14804 3.14804 0.0774917 -0.232933
3.72119 3.72119 3.72119 0.017837 -0.154041
4.39871 4.39871 4.39871 -0.0236947 -0.0799069
5.19957 5.19957 5.19957 -0.0472791 -0.0366454
6.14625 6.14625 6.14625 -0.054453 -0.0209986
7.26529 7.26529 7.26529 -0.0454055 -0.0161156
8.58808 8.58808 8.58808 -0.0270825 -0.00925601
10.1517 10.1517 10.1517 -0.00501077 0.00189517
12 12 12 0.0205121 0.0134826
