0.5 0.5 0.5 0.0292524 -0.103489
0.591034 0.591034 0.591034 -0.0162939 0.00094416
0.698643 0.698643 0.698643 -0.052087 0.0667016
0.825844 0.825844 0.825844 -0.0597215 0.0455906
0.976204 0.976204 0.976204 -0.0282889 0.0206665
1.15394 1.15394 1.15394 -0.0259947 0.0943381
1.36404 1.36404 1.36404 -0.0960216 0.213395
1.61239 1.61239 1.61239 -0.182309 0.312381
1.90595 1.90595 1.90595 -0.235781 0.375771
2.25296 2.25296 2.25296 -0.242031 0.386357
2.66316 2.66316 2.66316 -0.213556 0.336417
3.14804 3.14804 3.14804 -0.168173 0.258545
3.72119 3.72119 3.72119 -0.107858 0.179955
4.39871 4.39871 4.39871 -0.0529105 0.0979877
5.19957 5.19957 5.19957 -0.0281769 0.00472613
6.14625 6.14625 6.14625 -0.0297061 -0.0810236
7.26529 7.26529 7.26529 -0.0364821 -0.130633
8.58808 8.58808 8.58808 -0.03412 -0.143715
10.1517 10.1517 10.1517 -0.0253708 -0.14165
12 12 12 -0.0198762 -0.13965
