0.5 0.5 0.5 -0.572269 -0.132803
0.591034 0.591034 0.591034 -0.708791 0.0632192
0.698643 0.698643 0.698643 -0.716772 0.16592
0.825844 0.825844 0.825844 -0.598987 0.167811
0.976204 0.976204 0.976204 -0.391001 0.135003
1.15394 1.15394 1.15394 -0.214758 0.119895
1.36404 1.36404 1.36404 -0.15183 0.12792
1.61239 1.61239 1.61239 -0.151909 0.129804
1.90595 1.90595 1.90595 -0.154329 0.103561
2.25296 2.25296 2.25296 -0.124609 0.0610355
2.66316 2.66316 2.66316 -0.0317119 0.0226959
3.14804 3.14804 3.14804 0.0863869 -0.00863717
3.72119 3.72119 3.72119 0.156482 -0.0444397
4.39871 4.39871 4.39871 0.15512 -0.0895521
5.19957 5.19957 5.19957 0.108431 -0.127143
6.14625 6.14625 6.14625 0.0577348 -0.139579
7.26529 7.26529 7.26529 0.0231884 -0.133543
8.58808 8.58808 8.58808 0.00540481 -0.113966
10.1517 10.1517 10.1517 0.00319467 -0.0793217
12 12 12 0.00959009 -0.0405408
