0.5 0.5 0.5 0.626166 0.494141
0.591034 0.591034 0.591034 0.990927 0.588458
0.698643 0.698643 0.698643 1.18954 0.634859
0.825844 0.825844 0.825844 1.10789 0.628113
0.976204 0.976204 0.976204 0.819782 0.497551
1.15394 1.15394 1.15394 0.572522 0.263508
1.36404 1.36404 1.36404 0.529409 0.0026183
1.61239 1.61239 1.61239 0.645381 -0.199751
1.90595 1.90595 1.90595 0.810314 -0.344883
2.25296 2.25296 2.25296 0.887346 -0.44116
2.66316 2.66316 2.66316 0.802114 -0.434026
3.14804 3.14804 3.14804 0.610359 -0.317003
3.72119 3.72119 3.72119 0.403747 -0.136724
4.39871 4.39871 4.39871 0.226974 0.024282
5.19957 5.19957 5.19957 0.0916186 0.0997901
6.14625 6.14625 6.14625 -0.00323498 0.103056
7.26529 7.26529 7.26529 -0.0572356 0.0832585
8.58808 8.58808 8.58808 -0.0734996 0.0664576
10.1517 10.1517 10.1517 -0.0662057 0.0528631
12 12 12 -0.0489611 0.0388637
