0.5 0.5 0.5 -0.235619 0.249886
0.591034 0.591034 0.591034 -0.348946 0.339321
0.698643 0.698643 0.698643 -0.409357 0.405615
0.825844 0.825844 0.825844 -0.386598 0.523999
0.976204 0.976204 0.976204 -0.317372 0.656088
1.15394 1.15394 1.15394 -0.207099 0.846987
1.36404 1.36404 1.36404 -0.0585754 1.1059
1.61239 1.61239 1.61239 -0.0382323 1.22435
1.90595 1.90595 1.90595 -0.174165 1.15547
2.25296 2.25296 2.25296 -0.265812 0.963883
2.66316 2.66316 2.66316 -0.212134 0.707933
3.14804 3.14804 3.14804 -0.114025 0.475645
3.72119 3.72119 3.72119 -0.0600212 0.321859
4.39871 4.39871 4.39871 -0.0412913 0.250892
5.19957 5.19957 5.19957 -0.0408427 0.224379
6.14625 6.14625 6.14625 -0.0406856 0.191942
7.26529 7.26529 7.26529 -0.0288753 0.138458
8.58808 8.58808 8.58808 -0.00951097 0.0821346
10.1517 10.1517 10.1517 0.0103628 0.0407123
12 12 12 0.0275558 0.0209026
