0.5 0.5 0.5 -0.235076 -0.123974
0.591034 0.591034 0.591034 -0.000741416 -0.599359
0.698643 0.698643 0.698643 0.112293 -1.00251
0.825844 0.825844 0.825844 0.047902 -1.06356
0.976204 0.976204 0.976204 -0.0485648 -0.850879
1.15394 1.15394 1.15394 -0.0726378 -0.50696
1.36404 1.36404 1.36404 -0.0290038 -0.17515
1.61239 1.61239 1.61239 -0.0457382 0.0228678
1.90595 1.90595 1.90595 -0.141056 0.0987504
2.25296 2.25296 2.25296 -0.202963 0.138227
2.66316 2.66316 2.66316 -0.203954 0.18791
3.14804 3.14804 3.14804 -0.181351 0.245635
3.72119 3.72119 3.72119 -0.152866 0.286254
4.39871 4.39871 4.39871 -0.110351 0.285848
5.19957 5.19957 5.19957 -0.0501637 0.244735
6.14625 6.14625 6.14625 0.0136364 0.187157
7.26529 7.26529 7.26529 0.0578045 0.129737
8.58808 8.58808 8.58808 0.0770302 0.0752699
10.1517 10.1517 10.1517 0.0784235 0.0256281
12 12 12 0.0693084 -0.0112962
